 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services",
Name:,ESA.Q.I5.S.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YA_B.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YC_E.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YF_F.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YG_I.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I5.S.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I5.S.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I5.S.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I5.S.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I5.S.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I5.S.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YA_B.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YC_E.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YF_F.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YG_I.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I5.Y.LCIT.NS0025.4.000,STS.Q.I5.W.LCIT.NS0025.4.000,STS.Q.I5.W.LCIW.NS0025.4.000,STS.Q.I5.W.LCIO.NS0025.4.000,STS.Q.I5.W.LCIT.NS0020.4.000,STS.Q.I5.W.LCIT.N100F0.4.000,STS.Q.I5.W.LCIT.NSG_K0.3.000,EXR.Q.Z59.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,MEI.Q.JPN.CMPGDP.VIXOBSA,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I5.N.CINP.CC1100.4.000,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I5.S.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I5.S.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I5.S.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I5.S.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I5.S.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I5.S.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I5.S.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I5.S.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I5.S.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I5.S.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I5.S.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I5.S.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YA_B.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YC_E.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YF_F.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YG_I.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I5.S.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YA_B.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YC_E.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YF_F.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YG_I.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I5.S.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I5.S.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I5.S.ECFIN.MAN013.TT
Q4-2002      ,138852.62000 ,139241.68000 ,118216.59000 ,21025.09000 , 6234.27000 ,26205.37000 ,10295.17000 ,35219.44000 ,20215.98000 ,41071.43000 ,114.20818 ,114.53908 ,114.18977 ,118.03699 ,109.44636 ,106.53451 ,106.88720 ,105.41291 ,106.95168 ,102.23549 ,107.17621 ,103.31558 ,107.53750 ,107.94018 ,108.80000 ,114.68043 ,114.26355 ,115.23311 ,115.42990 ,112.20841 ,114.60000 , 91.06873 , 97.40000 ,10095.80000 ,-4.33194 ,45.38098 ,101.25797 ,13.65821 ,18.40210 ,-4.63309 ,6.97315 , 2.31467 ,8.08241 , 1.58238 ,13.04704 , 4.20059 ,10.90316 , 9.33190 ,23.46000 ,22.19000 ,2.19000 ,  5.58000 ,  9.97000 , 10.36000 ,-1.69000 ,105.51128 ,1855541.65000 ,1062108.95000 ,377174.10000 ,375397.69000 ,-3448.69000 ,677396.82000 ,633087.21000 ,1750295.05000 ,1012002.89000 ,352787.28000 ,363213.71000 ,NA ,674582.99000 ,645461.02000 ,1667345.20000 ,37929.39000 ,351156.89000 , 95107.94000 ,357144.93000 ,448187.95000 ,377818.09000 ,NA ,188196.46000 ,1571740.81000 ,36555.27000 ,343628.16000 ,86938.60000 ,336490.22000 ,418801.13000 ,349328.68000 ,NA ,178522.77000 ,81.10000
Q1-2003      ,138923.30000 ,137757.77000 ,116799.96000 ,20957.81000 , 5995.80000 ,25928.58000 ,10007.52000 ,34775.98000 ,20048.17000 ,41001.71000 ,114.66159 ,115.14484 ,115.22847 ,118.68083 ,109.86064 ,106.33274 ,107.04374 ,105.85214 ,109.98912 ,102.21859 ,108.38885 ,103.96398 ,108.03904 ,108.73611 ,109.70000 ,102.78864 ,101.21917 ,105.86303 ,101.16326 ,104.86694 ,103.50000 , 94.82506 , 98.20000 ,10126.00000 ,-4.46215 ,45.88553 ,100.82982 ,13.10115 ,18.27350 ,-4.97378 ,6.85346 , 1.58275 ,7.42801 , 1.30758 ,13.00094 , 9.07218 ,10.92663 , 8.85710 ,28.04000 ,26.06000 ,2.89000 , 17.74000 , -1.83000 ,-13.35000 , 2.90000 ,106.75803 ,1863392.21000 ,1072301.32000 ,379252.41000 ,375454.58000 , 6491.18000 ,669367.40000 ,639474.67000 ,1750867.25000 ,1012575.22000 ,352829.54000 ,361924.77000 ,NA ,667925.79000 ,651097.53000 ,1675576.43000 ,38005.14000 ,353450.49000 , 95375.42000 ,356115.02000 ,452764.42000 ,379865.94000 ,NA ,187815.79000 ,1571423.19000 ,35724.44000 ,343169.48000 ,86548.54000 ,335624.32000 ,420899.72000 ,349377.30000 ,NA ,179425.78000 ,80.90000
Q2-2003      ,139160.36000 ,139328.99000 ,118149.23000 ,21179.76000 , 6100.03000 ,25965.75000 ,10285.29000 ,35410.39000 ,20159.89000 ,41407.64000 ,115.29758 ,115.50668 ,115.42922 ,119.26288 ,109.93861 ,105.16327 ,105.03905 ,106.53564 ,111.28301 ,103.64984 ,109.42252 ,105.10983 ,108.35848 ,109.13486 ,110.60000 ,112.92023 ,111.78053 ,114.63986 ,113.75336 ,113.99607 ,112.20000 , 99.28375 , 98.70000 ,10212.70000 ,-4.90131 ,46.98352 ,101.49074 ,13.25396 ,18.24200 ,-4.79371 ,6.74513 ,-0.07849 ,7.50084 ,-0.68587 ,13.23933 ,10.71929 ,11.34498 ,13.57115 ,22.26000 ,20.42000 ,2.92000 ,-26.46000 ,-20.96000 ,  4.24000 ,-5.79000 ,107.29588 ,1874171.59000 ,1077234.48000 ,383508.25000 ,377501.88000 ,  842.61000 ,658907.49000 ,623823.12000 ,1751279.85000 ,1015466.48000 ,355046.22000 ,363636.30000 ,NA ,664779.20000 ,647261.21000 ,1683457.77000 ,38002.95000 ,347041.38000 , 97703.88000 ,359497.84000 ,457938.30000 ,383273.42000 ,NA ,190713.82000 ,1569618.80000 ,35129.02000 ,339736.47000 ,87179.61000 ,335772.77000 ,421427.15000 ,350156.96000 ,NA ,181674.17000 ,80.40000
Q3-2003      ,139559.40000 ,140236.07000 ,118918.72000 ,21317.35000 , 6298.53000 ,26007.74000 ,10335.99000 ,35873.64000 ,20436.11000 ,41284.06000 ,116.18846 ,116.29453 ,116.04901 ,120.96148 ,110.13652 ,105.07984 ,104.57634 ,107.46460 ,117.19978 ,103.27397 ,109.30069 ,105.19486 ,108.82998 ,111.39795 ,111.20000 ,109.85450 ,108.96261 ,111.25488 ,108.98723 ,111.20058 ,110.20000 , 99.92594 , 98.00000 ,10398.70000 ,-5.48344 ,47.35687 ,102.17151 ,13.03952 ,18.55201 ,-4.62949 ,6.83358 , 0.36701 ,7.63180 ,-0.40111 ,13.50873 , 8.84847 ,11.55706 , 8.64097 ,25.05000 ,23.26000 ,3.72000 ,  9.28000 , -5.67000 , -3.73000 , 1.45000 ,107.53837 ,1898198.69000 ,1089054.12000 ,390975.94000 ,381780.53000 ,-8508.97000 ,670483.69000 ,625586.63000 ,1760261.48000 ,1021199.28000 ,356902.72000 ,367130.29000 ,NA ,677092.47000 ,652063.43000 ,1705784.66000 ,37402.27000 ,349748.99000 , 98957.94000 ,363576.92000 ,465130.62000 ,390967.92000 ,NA ,192414.03000 ,1579026.90000 ,34137.82000 ,342680.42000 ,87579.76000 ,338267.91000 ,424625.16000 ,351526.77000 ,NA ,181228.16000 ,80.60000
Q4-2003      ,139949.79000 ,140270.01000 ,118970.96000 ,21299.05000 , 6133.26000 ,25738.84000 ,10343.37000 ,35618.75000 ,20590.69000 ,41845.09000 ,116.42564 ,116.55258 ,116.66196 ,120.32916 ,110.70373 ,105.11110 ,104.67165 ,107.14344 ,109.44998 ,102.26216 ,110.96120 ,105.25473 ,110.47241 ,110.42039 ,111.80000 ,117.81166 ,116.85611 ,119.27522 ,118.70238 ,116.36988 ,117.50000 ,102.02422 , 99.80000 ,10467.00000 ,-4.47792 ,47.97174 ,103.69942 ,13.83467 ,18.75299 ,-4.42925 ,6.93036 , 1.14796 ,7.76543 , 0.28739 ,13.48267 , 5.31845 ,11.35653 , 6.28208 ,26.40000 ,22.19000 ,2.97000 , 10.66000 ,  5.62000 ,  9.67000 ,-1.45000 ,107.83726 ,1913688.34000 ,1094886.88000 ,391127.18000 ,385285.81000 ,-1038.17000 ,682026.94000 ,638600.30000 ,1770946.10000 ,1021237.52000 ,358903.46000 ,368586.35000 ,NA ,688486.18000 ,664960.12000 ,1719955.76000 ,38320.97000 ,353734.03000 , 99911.35000 ,366675.45000 ,469470.66000 ,391843.30000 ,NA ,193732.58000 ,1588767.35000 ,35949.54000 ,345876.88000 ,87214.08000 ,339469.19000 ,426478.91000 ,353659.89000 ,NA ,182170.03000 ,81.00000
Q1-2004      ,139871.50000 ,138721.06000 ,117447.85000 ,21273.22000 , 5867.36000 ,25425.90000 ,10006.93000 ,35358.82000 ,20456.85000 ,41605.20000 ,116.99976 ,117.27915 ,117.24450 ,121.24808 ,111.42703 ,105.19986 ,105.13093 ,107.42445 ,101.00603 ,102.68947 ,111.35927 ,104.68873 ,111.28288 ,111.60627 ,112.50000 ,105.93221 ,104.42674 ,109.59203 ,104.89633 ,108.53263 ,106.20000 ,104.20502 , 97.00000 ,10543.60000 ,-4.85994 ,48.69941 ,104.83108 ,13.61132 ,18.69104 ,-4.74618 ,6.78373 , 7.28163 ,8.15183 , 5.68086 ,13.31942 , 6.82554 ,11.17236 , 9.24975 ,28.94000 ,25.85000 ,3.99000 , 12.71000 , -1.94000 , -7.31000 , 2.61000 ,109.41698 ,1934243.06000 ,1107686.04000 ,394816.82000 ,388929.14000 ,-2824.15000 ,695540.27000 ,649905.06000 ,1781115.27000 ,1028002.46000 ,359529.89000 ,369639.54000 ,NA ,701470.41000 ,673706.76000 ,1736487.55000 ,38856.40000 ,358058.85000 ,101281.71000 ,370592.84000 ,471823.44000 ,395874.31000 ,NA ,197755.51000 ,1597594.69000 ,38418.05000 ,348182.40000 ,87712.92000 ,343420.56000 ,425783.73000 ,354068.62000 ,NA ,183516.29000 ,80.80000
Q2-2004      ,140232.18000 ,140398.92000 ,118898.91000 ,21500.01000 , 5973.85000 ,25624.21000 ,10376.53000 ,35842.43000 ,20698.12000 ,41883.80000 ,117.65390 ,118.14168 ,118.06919 ,122.34599 ,112.54777 ,106.20774 ,106.68957 ,107.67849 , 99.00525 ,101.76382 ,112.58631 ,104.61584 ,111.37770 ,112.51389 ,113.30000 ,115.60878 ,114.50502 ,117.85679 ,116.61805 ,116.55706 ,114.80000 ,101.58574 , 98.10000 ,10634.20000 ,-4.44605 ,48.41202 ,104.51304 ,13.69483 ,19.36872 ,-5.32255 ,6.98923 , 6.15030 ,8.17808 , 4.38429 ,13.56732 , 8.74668 ,11.01901 ,10.15611 ,22.39000 ,20.38000 ,3.64000 ,-13.86000 ,-11.33000 ,  8.04000 ,-6.25000 ,111.87284 ,1954414.54000 ,1118275.98000 ,400425.72000 ,394376.41000 ,-3828.97000 ,722137.78000 ,676972.36000 ,1789610.19000 ,1030537.53000 ,361351.13000 ,371067.25000 ,NA ,721319.51000 ,691445.74000 ,1757032.66000 ,39424.81000 ,360545.30000 ,103539.24000 ,374646.19000 ,477691.19000 ,401185.92000 ,NA ,197381.89000 ,1608576.54000 ,39449.12000 ,351252.97000 ,87964.84000 ,346048.23000 ,428486.27000 ,355443.09000 ,NA ,180965.68000 ,80.80000
Q3-2004      ,140743.14000 ,141366.01000 ,119726.36000 ,21639.65000 , 6183.28000 ,25545.78000 ,10589.58000 ,36250.28000 ,20987.07000 ,41810.02000 ,118.14206 ,118.64495 ,118.62098 ,122.10282 ,113.38246 ,106.96343 ,107.50945 ,107.93509 ,100.72228 ,101.80446 ,114.66650 ,105.57518 ,111.71399 ,112.10330 ,114.00000 ,112.53557 ,111.57431 ,114.44128 ,111.80891 ,114.20446 ,112.70000 ,101.84396 , 99.70000 ,10728.70000 ,-4.39411 ,48.56039 ,105.13429 ,14.24744 ,19.62150 ,-5.28932 ,7.12731 , 5.87515 ,8.58152 , 4.31555 ,13.59165 , 7.56785 ,11.25879 , 8.54536 ,24.92000 ,23.19000 ,3.89000 , 10.32000 , -0.01000 , -1.32000 , 1.96000 ,112.64521 ,1969497.77000 ,1125362.48000 ,400860.30000 ,399826.92000 , 9688.17000 ,728916.14000 ,695156.23000 ,1795961.14000 ,1032236.40000 ,362462.43000 ,373425.64000 ,NA ,722942.59000 ,704599.33000 ,1766854.57000 ,38372.67000 ,362641.08000 ,103880.06000 ,375076.21000 ,484700.77000 ,402183.79000 ,NA ,202643.20000 ,1613496.38000 ,39581.56000 ,350965.64000 ,87717.19000 ,345786.66000 ,432128.99000 ,357289.43000 ,NA ,182411.48000 ,81.70000
Q4-2004      ,141180.18000 ,141541.01000 ,119877.20000 ,21663.80000 , 6021.82000 ,25606.79000 ,10551.51000 ,35979.08000 ,21081.74000 ,42300.08000 ,118.57277 ,119.18570 ,119.03809 ,123.25746 ,114.09410 ,107.41193 ,108.22618 ,108.43319 , 99.02463 ,102.64696 ,114.54905 ,105.18785 ,112.68945 ,113.05953 ,114.70000 ,120.63011 ,119.47078 ,123.29554 ,122.19012 ,119.21410 ,119.90000 ,104.68576 , 99.20000 ,10796.40000 ,-3.73771 ,48.86971 ,104.79945 ,13.82384 ,19.77819 ,-6.05640 ,7.34912 , 7.49758 ,6.89368 , 6.45175 ,13.65409 ,10.35232 ,11.47918 ,11.96025 ,26.98000 ,21.72000 ,3.06000 , 11.85000 , 14.24000 ,  9.88000 ,-0.64000 ,113.08414 ,1983674.83000 ,1138432.41000 ,404938.61000 ,403319.08000 , 5606.97000 ,742264.47000 ,710886.71000 ,1802209.66000 ,1040503.76000 ,362699.64000 ,374310.70000 ,NA ,733021.44000 ,715679.68000 ,1780877.34000 ,39029.81000 ,362436.26000 ,105629.30000 ,379428.85000 ,487916.77000 ,406436.35000 ,NA ,202797.49000 ,1619118.80000 ,40121.16000 ,350853.23000 ,88179.37000 ,348799.97000 ,432705.05000 ,358383.35000 ,NA ,183037.23000 ,81.80000
Q1-2005      ,141302.40000 ,140151.47000 ,118576.89000 ,21574.58000 , 5777.17000 ,25145.82000 ,10341.28000 ,35745.07000 ,20978.19000 ,42163.95000 ,119.25704 ,119.84236 ,119.58013 ,123.93932 ,114.58824 ,108.03865 ,108.78714 ,108.84523 ,107.67361 ,101.56032 ,116.66356 ,106.77729 ,112.92026 ,113.21565 ,115.40000 ,108.86167 ,107.33405 ,112.91880 ,107.59300 ,110.83966 ,109.30000 ,104.39352 , 95.40000 ,10875.80000 ,-3.15086 ,49.71568 ,105.55192 ,14.07744 ,19.95036 ,-5.96433 ,7.51554 , 7.43500 ,7.62995 , 8.52410 ,13.60039 , 2.94075 ,10.24565 , 7.40010 ,31.56000 ,25.93000 ,3.74000 , 10.46000 , -3.47000 ,-12.32000 , 2.99000 ,114.11510 ,2000459.72000 ,1146759.22000 ,408529.38000 ,407153.11000 ,  711.22000 ,747033.91000 ,709727.12000 ,1806804.07000 ,1043234.72000 ,363861.24000 ,376176.99000 ,NA ,733261.09000 ,710623.77000 ,1797093.51000 ,36865.83000 ,364763.92000 ,105979.42000 ,380037.68000 ,498050.99000 ,411395.67000 ,NA ,203366.21000 ,1623939.48000 ,37127.87000 ,353052.55000 ,87486.55000 ,347701.34000 ,438565.05000 ,359682.50000 ,NA ,182822.80000 ,81.60000
Q2-2005      ,141571.68000 ,141745.81000 ,119976.22000 ,21769.59000 , 5990.26000 ,25217.16000 ,10711.74000 ,36156.01000 ,21167.31000 ,42503.33000 ,119.84413 ,120.49431 ,120.29297 ,124.39421 ,115.15884 ,108.50396 ,109.39791 ,108.85310 ,109.82413 ,100.49827 ,116.40785 ,106.10392 ,113.90521 ,113.93793 ,116.10000 ,118.22859 ,117.23478 ,120.40420 ,119.19707 ,118.62269 ,117.60000 ,102.11115 , 95.50000 ,10946.10000 ,-3.04127 ,48.74150 ,106.56639 ,13.97015 ,19.66805 ,-5.78169 ,7.14423 , 8.17864 ,8.00610 , 8.57160 ,13.87603 , 4.70259 ,10.15290 ,10.21490 ,22.31000 ,24.15000 ,3.22000 ,-15.62000 ,-14.04000 ,  9.05000 ,-6.41000 ,114.55977 ,2024908.41000 ,1160080.31000 ,414158.53000 ,416525.80000 ,  988.66000 ,767429.48000 ,734274.36000 ,1820033.46000 ,1049158.75000 ,367545.53000 ,382960.74000 ,NA ,750145.64000 ,731200.19000 ,1815417.36000 ,35848.14000 ,368845.58000 ,109618.57000 ,384301.88000 ,502251.25000 ,414551.94000 ,NA ,209491.05000 ,1635534.16000 ,36577.54000 ,357206.04000 ,89888.22000 ,350710.84000 ,440004.25000 ,360786.17000 ,NA ,184456.34000 ,80.90000
Q3-2005      ,142025.23000 ,142645.29000 ,121070.64000 ,21574.66000 , 6098.09000 ,25343.01000 ,10791.74000 ,36383.00000 ,21504.27000 ,42525.17000 ,120.38383 ,121.52344 ,121.13965 ,125.15435 ,116.03679 ,109.24350 ,111.33041 ,108.90394 ,107.16481 ,100.49064 ,115.98838 ,106.42413 ,114.16536 ,114.46649 ,116.80000 ,114.99465 ,114.27391 ,116.43235 ,114.61228 ,116.35709 ,115.00000 ,100.03301 , 96.30000 ,11050.00000 ,-3.79082 ,48.70054 ,107.41432 ,14.16036 ,19.76411 ,-5.38714 ,7.15710 , 8.38447 ,8.33241 , 7.48611 ,13.78371 , 2.40923 ,10.58945 , 9.24788 ,24.61000 ,23.55000 ,3.83000 ,  6.22000 ,  2.04000 , -3.27000 , 3.14000 ,115.06866 ,2047159.81000 ,1175602.32000 ,417790.28000 ,426749.35000 ,-1649.88000 ,791105.73000 ,762437.99000 ,1831701.21000 ,1055715.81000 ,368501.57000 ,389371.10000 ,NA ,767992.50000 ,746001.19000 ,1832731.60000 ,36100.38000 ,372252.69000 ,111983.23000 ,386885.71000 ,507556.80000 ,417952.79000 ,NA ,214428.21000 ,1644346.08000 ,37266.28000 ,359084.60000 ,90395.77000 ,352090.72000 ,443244.91000 ,361943.37000 ,NA ,187306.98000 ,80.70000
Q4-2005      ,142554.29000 ,142911.02000 ,121364.53000 ,21546.49000 , 6018.85000 ,25358.87000 ,10811.96000 ,36201.33000 ,21653.30000 ,42866.70000 ,121.19637 ,122.37944 ,121.83177 ,127.06454 ,116.97190 ,110.12070 ,112.28734 ,109.74497 ,110.00034 ,100.74626 ,116.96065 ,106.33757 ,114.98890 ,116.41986 ,117.60000 ,123.51096 ,122.55024 ,125.79340 ,125.16750 ,121.97750 ,122.70000 , 99.06118 , 95.60000 ,11086.10000 ,-3.04338 ,49.08754 ,107.79001 ,13.60166 ,20.35873 ,-6.63389 ,7.61784 , 7.49322 ,8.02871 , 7.47202 ,13.51839 , 2.37975 , 9.79007 , 8.05161 ,27.03000 ,24.15000 ,3.36000 , 21.39000 , -9.56000 , 16.29000 , 4.59000 ,115.79372 ,2070474.76000 ,1184070.64000 ,424240.23000 ,433358.66000 , 7007.48000 ,807504.05000 ,785706.32000 ,1840103.37000 ,1057257.67000 ,368558.28000 ,392229.90000 ,NA ,777634.29000 ,762180.73000 ,1852788.67000 ,35253.12000 ,376080.12000 ,114341.05000 ,388302.50000 ,513865.98000 ,424945.90000 ,NA ,217686.09000 ,1652121.01000 ,36554.04000 ,361178.23000 ,90694.58000 ,354228.33000 ,446387.38000 ,362712.98000 ,NA ,187934.67000 ,80.90000
Q1-2006      ,143213.27000 ,142194.63000 ,120445.43000 ,21749.21000 , 5691.46000 ,25032.04000 ,10571.30000 ,36247.52000 ,21708.11000 ,42944.20000 ,121.59321 ,123.16769 ,122.41426 ,126.69015 ,117.85672 ,111.10110 ,114.23226 ,109.66981 ,111.32583 ,100.63769 ,119.59524 ,106.94528 ,115.92897 ,115.42642 ,118.30000 ,111.62230 ,110.25236 ,115.38107 ,111.14467 ,113.10294 ,111.70000 , 99.57107 , 99.00000 ,11217.30000 ,-2.31026 ,49.71194 ,107.92444 ,14.46659 ,20.42348 ,-6.11800 ,7.65213 , 5.05953 ,7.76089 , 3.50835 ,13.50908 , 4.44498 , 9.87983 ,10.52577 ,31.85000 ,23.83000 ,4.24000 ,  8.63000 , -5.00000 , -7.57000 , 5.17000 ,117.53989 ,2094715.29000 ,1198265.19000 ,427304.48000 ,439802.52000 ,10019.89000 ,838602.05000 ,819278.85000 ,1855316.03000 ,1064695.42000 ,372268.90000 ,395006.28000 ,NA ,800224.57000 ,780973.88000 ,1869070.55000 ,35150.62000 ,381120.42000 ,114674.83000 ,391762.23000 ,522501.51000 ,423860.95000 ,NA ,225644.74000 ,1664300.57000 ,36185.98000 ,366211.31000 ,89820.35000 ,356239.63000 ,451540.73000 ,364161.36000 ,NA ,190921.18000 ,81.80000
Q2-2006      ,144057.58000 ,144249.76000 ,122304.48000 ,21945.27000 , 5926.45000 ,25131.54000 ,10918.47000 ,36912.32000 ,22000.99000 ,43359.99000 ,122.28771 ,123.85744 ,123.19285 ,128.23162 ,118.77104 ,111.66689 ,114.77330 ,110.04890 ,111.99592 ,100.04434 ,119.06406 ,106.45250 ,116.16789 ,117.40466 ,119.00000 ,121.31321 ,120.61162 ,122.88795 ,123.58441 ,119.51671 ,120.20000 ,101.67301 , 98.20000 ,11291.70000 ,-2.40062 ,48.53947 ,108.72081 ,14.18250 ,20.36402 ,-6.20091 ,7.85984 , 1.82516 ,7.67241 , 0.60619 ,13.18116 , 2.49231 , 9.35420 , 9.53011       ,NA ,23.42000      ,NA ,-24.32000 ,-15.67000 ,  9.75000 ,-9.87000 ,119.13667 ,2129465.87000 ,1211798.00000 ,433581.37000 ,457015.84000 , 4225.43000 ,858786.22000 ,835940.98000 ,1875453.04000 ,1069954.56000 ,373209.62000 ,407324.85000 ,NA ,815393.10000 ,793163.72000 ,1902171.47000 ,35209.21000 ,385203.16000 ,118784.16000 ,399109.74000 ,532049.63000 ,431815.56000 ,NA ,227294.40000 ,1683902.60000 ,36361.63000 ,370314.26000 ,92291.87000 ,361587.47000 ,457692.12000 ,365423.54000 ,NA ,191488.64000 ,82.30000
Q3-2006      ,144435.51000 ,145012.31000 ,123320.56000 ,21691.76000 , 5949.22000 ,25304.54000 ,11089.82000 ,37041.84000 ,22396.97000 ,43229.93000 ,122.82714 ,124.27256 ,123.84962 ,127.96079 ,119.51703 ,112.31987 ,115.12947 ,110.16234 ,112.94363 ,100.33765 ,120.08386 ,105.83316 ,117.12859 ,117.14485 ,119.70000 ,117.71368 ,117.17464 ,118.87817 ,118.79886 ,117.78969 ,117.10000 ,102.00710 , 97.60000 ,11314.10000 ,-2.56310 ,48.36949 ,109.36328 ,13.65511 ,20.06037 ,-6.42387 ,7.90847 , 2.31317 ,7.71750 , 1.23517 ,12.69675 , 4.80987 , 9.14702 , 8.47735       ,NA ,24.26000      ,NA ,  8.33000 ,  2.91000 ,  0.24000 , 3.93000 ,120.48507 ,2150732.90000 ,1223555.91000 ,434151.10000 ,464215.75000 , 8049.17000 ,870867.38000 ,850106.41000 ,1885906.06000 ,1074631.14000 ,374498.78000 ,411170.54000 ,NA ,822093.76000 ,804147.92000 ,1922376.30000 ,35044.81000 ,390345.04000 ,121284.44000 ,404070.05000 ,538262.41000 ,433369.54000 ,NA ,228356.60000 ,1694664.87000 ,36087.88000 ,373051.22000 ,92896.87000 ,364290.55000 ,461245.98000 ,366844.34000 ,NA ,191209.04000 ,83.30000
