 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity at constant prices",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services",
Name:,ESA.Q.I2.S.1000.TOTEMP.0000.TTTT.N.P.E,ESA.Q.I2.N.1000.TOTEMP.0000.TTTT.N.P.E,ESA.Q.I2.N.1000.EMPLOY.0000.TTTT.N.P.E,ESA.Q.I2.N.1000.SELFEM.0000.TTTT.N.P.E,ESA.Q.I2.N.1000.TOTEMP.0000.YA_B.N.P.E,ESA.Q.I2.N.1000.TOTEMP.0000.YC_E.N.P.E,ESA.Q.I2.N.1000.TOTEMP.0000.YF_F.N.P.E,ESA.Q.I2.N.1000.TOTEMP.0000.YG_I.N.P.E,ESA.Q.I2.N.1000.TOTEMP.0000.YJ_K.N.P.E,ESA.Q.I2.N.1000.TOTEMP.0000.YL_P.N.P.E,ESA.Q.I2.S.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I2.S.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I2.S.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I2.S.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I2.S.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I2.S.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I2.S.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I2.S.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I2.S.1000.UNLACO.0000.YA_B.D.U.I,ESA.Q.I2.S.1000.UNLACO.0000.YC_E.D.U.I,ESA.Q.I2.S.1000.UNLACO.0000.YF_F.D.U.I,ESA.Q.I2.S.1000.UNLACO.0000.YG_I.D.U.I,ESA.Q.I2.S.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I2.S.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.U2.Y.LCIT.NS0025.4.000,STS.Q.U2.W.LCIT.NS0025.4.000,STS.Q.U2.W.LCIW.NS0025.4.000,STS.Q.U2.W.LCIO.NS0025.4.000,STS.Q.U2.W.LCIT.NS0020.4.000,STS.Q.U2.W.LCIT.N100F0.4.000,STS.Q.U2.W.LCIT.NSG_K0.3.000,EXR.Q.Z50.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,MEI.Q.JPN.CMPGDP.VIXOBSA,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I2.N.COUP.CC1100.4.000,ESA.Q.I2.S.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I2.S.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I2.S.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I2.S.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I2.S.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I2.S.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I2.S.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I2.S.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I2.S.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I2.S.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I2.S.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I2.S.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I2.S.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I2.S.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I2.S.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I2.S.0000.B1G000.1000.YA_B.V.U.A,ESA.Q.I2.S.0000.B1G000.1000.YC_E.V.U.A,ESA.Q.I2.S.0000.B1G000.1000.YF_F.V.U.A,ESA.Q.I2.S.0000.B1G000.1000.YG_I.V.U.A,ESA.Q.I2.S.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I2.S.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I2.S.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I2.S.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I2.S.0000.B1G000.1000.TTTT.Q.U.A,ESA.Q.I2.S.0000.B1G000.1000.YA_B.Q.U.A,ESA.Q.I2.S.0000.B1G000.1000.YC_E.Q.U.A,ESA.Q.I2.S.0000.B1G000.1000.YF_F.Q.U.A,ESA.Q.I2.S.0000.B1G000.1000.YG_I.Q.U.A,ESA.Q.I2.S.0000.B1G000.1000.YJ_K.Q.U.A,ESA.Q.I2.S.0000.B1G000.1000.YL_P.Q.U.A,ESA.Q.I2.S.0000.P11900.1000.TTTT.Q.U.A,ESA.Q.I2.S.0000.D21X31.1000.TTTT.Q.U.A,SUR.Q.I3.S.ECFIN.MAN013.TT
Q2-1996      ,122726.69000 ,122777.95000 ,102115.17000 ,20662.78000 , 6806.29000 ,25457.92000 , 9046.08000 ,30358.27000 ,14939.69000 ,36169.70000 ,101.74886 ,101.73495 ,101.87337 ,102.00854 ,100.64951 ,100.83961 ,100.73340 , 96.83547 ,109.89520 ,105.65588 , 90.99204 ,101.08099 , 85.47229 , 90.43078 , 89.68575 , 91.05140 , 90.23904 , 88.77708 , 90.89629 , 94.21518 , 90.64970 ,112.42297 , 95.50000 , 8303.10000 ,-2.33135 ,58.86735 , 97.72823 ,16.38012 ,18.95471 ,-1.26587 ,7.99839 , 5.02428 ,8.37617 , 4.54613 ,11.91372 , 8.16462 ,11.89643 , 4.35908 ,27.05000 ,26.00000 ,1.18000 ,  0.56000 , -2.07000 ,  9.83000 , 1.12000 , 94.18688 ,1434580.63000 , 825280.66000 ,292136.61000 ,290707.55000 ,  605.35000 ,414920.14000 ,389069.68000 ,1486761.72000 , 861776.54000 ,309881.48000 ,299128.12000 ,NA ,431277.14000 ,414170.70000 ,1293329.99000 ,37664.22000 ,294868.33000 , 79425.76000 ,267373.50000 ,322989.28000 ,291008.90000 ,    0.00000 ,141250.63000 ,1260968.24000 ,36720.13000 ,287737.23000 ,77564.69000 ,260226.60000 ,315523.51000 ,283196.06000 ,0.00000 ,136841.70000 ,79.90000
Q3-1996      ,123038.64000 ,123720.40000 ,102948.39000 ,20772.01000 , 6906.80000 ,25444.34000 , 9345.77000 ,30594.04000 ,15139.49000 ,36289.97000 ,102.18116 ,102.14451 ,102.27875 ,102.28914 ,101.01331 ,100.38839 ,100.12416 , 97.35082 ,109.47205 ,105.98414 , 93.32405 ,101.56230 , 86.16795 , 91.23732 , 90.31551 , 89.22507 , 88.94562 , 86.16560 , 88.74203 , 91.48398 , 89.15276 ,114.02449 , 94.90000 , 8372.70000 ,-2.09250 ,58.56373 , 98.05665 ,16.63179 ,19.41025 ,-1.56536 ,8.33954 , 5.64828 ,8.39348 , 5.04374 ,11.84279 , 5.37646 ,11.91097 , 3.60561 ,28.68000 ,29.22000 ,1.31000 ,  0.55000 , -0.99000 , -1.58000 , 1.90000 , 94.48389 ,1448313.70000 , 831744.72000 ,295199.74000 ,291956.89000 ,-1251.27000 ,422425.01000 ,391761.38000 ,1493986.60000 , 864719.06000 ,312180.20000 ,299228.29000 ,NA ,440807.26000 ,419428.56000 ,1302591.82000 ,36562.77000 ,295651.28000 , 79113.76000 ,268993.92000 ,327734.88000 ,294535.21000 ,    0.00000 ,145721.88000 ,1265957.21000 ,37066.82000 ,288250.98000 ,77052.36000 ,261190.11000 ,318501.28000 ,283895.66000 ,0.00000 ,138645.34000 ,80.20000
Q4-1996      ,123235.50000 ,123457.89000 ,102878.98000 ,20578.91000 , 6833.27000 ,25345.20000 , 9293.56000 ,30409.82000 ,15191.57000 ,36384.46000 ,102.46868 ,102.53537 ,102.73666 ,103.05275 ,101.37599 ,100.84097 ,100.95149 , 97.75190 ,110.46563 ,105.51046 , 94.26122 ,101.67732 , 86.27180 , 91.63915 , 90.97324 , 96.89666 , 97.41692 , 93.16597 , 97.30342 , 98.50748 , 96.28946 ,112.10252 , 94.40000 , 8470.60000 ,-1.54367 ,58.46873 , 99.58074 ,16.79349 ,19.15622 ,-1.23026 ,8.50231 , 4.97172 ,8.56052 , 4.59064 ,11.74059 , 1.75176 ,11.65071 , 4.11378 ,29.06000 ,27.35000 ,1.36000 ,  2.14000 ,  9.00000 , 18.31000 , 1.17000 , 94.93153 ,1447333.81000 , 831909.35000 ,295740.56000 ,292534.35000 ,-3816.91000 ,434202.92000 ,403236.47000 ,1497296.22000 , 865915.61000 ,312318.53000 ,300556.42000 ,NA ,453758.87000 ,430906.85000 ,1304698.20000 ,36572.06000 ,295414.49000 , 78056.70000 ,269590.94000 ,328487.67000 ,296576.33000 ,    0.00000 ,142635.62000 ,1272801.65000 ,36677.59000 ,290182.17000 ,76040.96000 ,263453.34000 ,321441.17000 ,285006.43000 ,0.00000 ,134912.51000 ,80.20000
Q1-1997      ,123403.07000 ,122439.93000 ,101954.32000 ,20485.61000 , 6649.71000 ,25164.77000 , 8643.72000 ,30326.06000 ,15283.83000 ,36371.84000 ,102.90895 ,102.98857 ,103.27780 ,103.19963 ,101.50514 ,101.91609 ,102.12395 , 97.90784 ,106.53916 ,105.50023 , 96.52900 ,100.76763 , 87.72488 , 92.59620 , 91.59146 , 85.28955 , 84.87504 , 84.80520 , 84.02983 , 90.34978 , 85.41138 ,107.71259 , 93.20000 , 8536.10000 ,-1.46910 ,58.30755 ,100.24163 ,17.01902 ,19.33343 ,-1.36664 ,8.54236 , 4.34914 ,8.55057 , 3.98066 ,11.92650 , 2.90020 ,11.65964 , 4.67084 ,34.18000 ,31.05000 ,1.56000 ,  0.62000 , -8.19000 , -3.32000 ,-0.87000 , 95.31297 ,1448996.42000 , 832359.99000 ,294811.58000 ,286365.76000 , 6105.65000 ,441402.62000 ,412049.16000 ,1504828.50000 , 868922.57000 ,313495.61000 ,296286.47000 ,NA ,459961.04000 ,438736.57000 ,1303584.45000 ,36857.88000 ,295238.83000 , 74848.72000 ,270945.19000 ,330084.80000 ,295609.02000 ,    0.00000 ,145411.98000 ,1275862.17000 ,37516.77000 ,292645.68000 ,72899.55000 ,266435.36000 ,321318.29000 ,285077.65000 ,0.00000 ,138925.96000 ,80.50000
Q2-1997      ,123726.97000 ,123795.46000 ,103174.96000 ,20620.50000 , 6695.41000 ,25228.30000 , 9128.15000 ,30539.81000 ,15609.32000 ,36594.47000 ,103.14156 ,103.26662 ,103.46439 ,103.54253 ,101.84631 ,102.30066 ,102.66845 , 97.58071 ,106.26778 ,104.01785 , 95.47899 ,100.28172 , 88.20847 , 93.09515 , 91.99104 , 93.50364 , 92.57012 , 91.49423 , 93.48364 , 95.65463 , 93.15788 ,103.84053 , 93.00000 , 8665.80000 ,-0.80723 ,56.80980 , 99.43252 ,17.58103 ,19.89066 ,-1.05615 ,9.39662 , 2.01201 ,8.58543 , 2.49098 ,11.71891 , 6.81545 ,11.55507 , 4.12461 ,28.03000 ,25.28000 ,2.27000 ,  2.42000 , -1.79000 , 10.09000 , 0.70000 , 95.66560 ,1461822.60000 , 838219.83000 ,295448.63000 ,292521.90000 , 2438.19000 ,459464.18000 ,426270.13000 ,1521744.66000 , 877524.57000 ,314560.34000 ,303053.75000 ,NA ,479361.76000 ,453743.68000 ,1314769.44000 ,36723.24000 ,299463.85000 , 75820.57000 ,274555.01000 ,332093.32000 ,296113.45000 ,    0.00000 ,147053.16000 ,1290393.78000 ,37508.68000 ,297720.96000 ,74484.85000 ,269765.87000 ,324944.69000 ,286018.06000 ,0.00000 ,140301.45000 ,81.10000
Q3-1997      ,124204.45000 ,124906.45000 ,104220.62000 ,20685.83000 , 6793.54000 ,25433.46000 , 9389.87000 ,30816.41000 ,15851.35000 ,36621.82000 ,103.61290 ,103.85740 ,104.23502 ,103.94574 ,102.17276 ,103.02230 ,103.80007 , 97.58468 ,106.02919 ,103.73889 , 97.17291 , 99.98421 , 88.73022 , 93.07930 , 92.38515 , 91.39571 , 91.10448 , 88.74367 , 91.16217 , 93.07166 , 91.22404 , 99.29498 , 92.00000 , 8773.70000 ,-0.55477 ,56.25376 , 99.08378 ,17.83740 ,19.97212 ,-1.26530 ,8.97243 , 5.13393 ,8.69611 , 4.45538 ,11.89649 , 6.18425 ,11.33459 , 4.77596 ,28.83000 ,28.14000 ,2.19000 ,  3.01000 ,  3.05000 , -0.25000 , 1.51000 , 96.30016 ,1472427.60000 , 843594.22000 ,295100.50000 ,294949.54000 ,  741.54000 ,478258.15000 ,440216.34000 ,1532669.79000 , 880524.89000 ,314454.09000 ,306013.46000 ,NA ,497801.29000 ,465750.60000 ,1323823.23000 ,37440.66000 ,301394.04000 , 75400.61000 ,277222.93000 ,334870.96000 ,297494.02000 ,    0.00000 ,148604.37000 ,1299530.53000 ,37558.37000 ,301007.54000 ,74197.07000 ,272254.71000 ,327436.45000 ,287136.75000 ,0.00000 ,141434.06000 ,81.70000
Q4-1997      ,124599.35000 ,124792.00000 ,104216.78000 ,20575.21000 , 6751.78000 ,25441.15000 , 9325.70000 ,30709.90000 ,15937.02000 ,36626.45000 ,104.04948 ,104.13202 ,104.58106 ,104.53556 ,102.28919 ,103.30341 ,103.53197 , 97.49177 ,104.10936 ,102.87736 , 96.56278 , 99.62124 , 88.84728 , 93.70913 , 92.65670 , 98.60996 , 99.34513 , 95.27811 , 99.42751 , 98.82638 , 97.91958 ,102.31495 , 92.00000 , 8838.40000 ,-0.38129 ,56.07648 , 99.42886 ,17.91683 ,19.92843 ,-1.66440 ,8.90811 , 1.65736 ,8.45689 , 2.73759 ,11.95869 , 2.30861 ,11.62532 , 3.27087 ,28.90000 ,25.62000 ,2.66000 ,  6.57000 , 10.65000 , 19.83000 , 1.49000 , 96.34731 ,1493713.60000 , 854079.14000 ,296079.04000 ,300437.74000 , 4654.63000 ,487695.31000 ,449232.27000 ,1547949.18000 , 888324.78000 ,313522.68000 ,311325.88000 ,NA ,506424.60000 ,476650.56000 ,1343702.87000 ,38289.80000 ,307991.50000 , 76413.29000 ,281329.87000 ,339614.64000 ,300063.77000 ,    0.00000 ,150010.73000 ,1313958.50000 ,38296.87000 ,306413.45000 ,74704.76000 ,274906.36000 ,331608.94000 ,288121.52000 ,0.00000 ,141395.41000 ,82.80000
Q1-1998      ,125208.61000 ,124179.03000 ,103610.13000 ,20568.90000 , 6600.83000 ,25320.59000 , 8829.81000 ,30622.05000 ,16064.18000 ,36741.57000 ,104.48726 ,104.43043 ,104.68163 ,104.81820 ,102.33270 ,103.48284 ,103.27067 , 96.96834 ,105.10606 ,102.55792 , 96.26071 , 98.31487 , 89.60000 , 93.17928 , 92.96082 , 86.30846 , 86.26289 , 86.34764 , 84.85843 , 89.26299 , 86.91993 , 98.74262 , 92.50000 , 8936.20000 , 0.22593 ,55.86714 , 97.46001 ,18.32503 ,20.40896 ,-1.69315 ,9.06558 , 8.07336 ,7.93007 , 8.57427 ,11.96955 , 4.02848 ,12.24772 , 5.40683 ,35.75000 ,29.47000 ,2.46000 ,-11.90000 ,-11.91000 , -5.81000 , 1.36000 , 95.81496 ,1502574.58000 , 856718.81000 ,297793.63000 ,304817.38000 ,13397.21000 ,491912.44000 ,462064.89000 ,1558026.71000 , 894547.67000 ,315887.37000 ,317253.73000 ,NA ,512531.74000 ,494029.68000 ,1350608.39000 ,37196.88000 ,310494.91000 , 76234.15000 ,285330.20000 ,339502.92000 ,301849.33000 ,    0.00000 ,151966.19000 ,1320737.98000 ,37706.05000 ,306678.12000 ,74870.03000 ,279466.22000 ,332716.40000 ,289409.67000 ,0.00000 ,144052.50000 ,82.40000
Q2-1998      ,125953.54000 ,125962.99000 ,105218.26000 ,20744.73000 , 6606.08000 ,25486.15000 , 9163.69000 ,31097.13000 ,16520.05000 ,37089.89000 ,104.96369 ,104.80959 ,104.96123 ,105.04243 ,102.51629 ,102.75272 ,102.16838 , 97.71522 ,102.90661 ,103.36132 , 96.69654 , 99.60527 , 90.61045 , 94.03638 , 93.50184 , 95.21023 , 94.46102 , 95.75181 , 95.31342 , 97.26743 , 94.78147 , 99.89880 , 93.30000 , 8995.30000 , 0.35574 ,54.28978 , 96.98442 ,18.21689 ,20.03047 ,-2.10008 ,8.83312 , 6.85290 ,7.78425 , 7.24438 ,12.35382 ,10.33390 ,12.44567 , 6.12984 ,25.52000 ,23.41000 ,3.03000 ,-27.59000 ,-14.82000 , 12.14000 ,-4.79000 , 96.13967 ,1515602.84000 , 864521.93000 ,299751.85000 ,306682.62000 ,11200.92000 ,499068.29000 ,465622.76000 ,1564336.46000 , 900551.98000 ,317186.24000 ,318620.20000 ,NA ,523279.03000 ,503016.91000 ,1359550.51000 ,37375.19000 ,311458.80000 , 75739.73000 ,286460.67000 ,343957.77000 ,304558.34000 ,    0.00000 ,156052.33000 ,1325804.01000 ,37922.01000 ,307405.91000 ,74256.86000 ,279884.62000 ,336073.66000 ,290360.27000 ,0.00000 ,144910.25000 ,83.10000
Q3-1998      ,126727.70000 ,127456.47000 ,106522.03000 ,20934.44000 , 6698.24000 ,25663.20000 , 9431.91000 ,31571.66000 ,16869.74000 ,37221.73000 ,105.19570 ,104.71505 ,105.15046 ,105.29250 ,102.54027 ,102.18868 ,100.57471 , 98.16856 ,103.84356 ,103.63483 , 96.91022 , 99.61016 , 92.14604 , 94.60110 , 94.07376 , 92.99210 , 92.84790 , 92.47926 , 92.92037 , 93.79180 , 92.86905 ,102.43595 , 92.90000 , 9098.90000 , 0.52563 ,53.21045 , 97.49763 ,18.53833 ,20.27124 ,-2.38908 ,8.80998 , 4.94298 ,7.82114 , 5.39515 ,12.45682 , 4.07824 ,12.32322 , 3.90775 ,29.36000 ,26.25000 ,2.62000 ,  2.68000 , -2.52000 ,  4.92000 , 2.71000 , 96.38774 ,1532098.86000 , 877299.00000 ,302225.42000 ,313713.60000 , 6704.83000 ,497737.38000 ,465581.36000 ,1573760.99000 , 909747.46000 ,318233.42000 ,324994.37000 ,NA ,523517.44000 ,509661.53000 ,1374938.60000 ,37405.85000 ,312310.29000 , 76655.00000 ,291085.18000 ,350158.87000 ,307323.40000 ,    0.00000 ,157160.27000 ,1333626.17000 ,37792.04000 ,307531.84000 ,74628.27000 ,282404.48000 ,339355.07000 ,291976.80000 ,0.00000 ,145943.68000 ,83.10000
Q4-1998      ,127287.51000 ,127578.87000 ,106782.91000 ,20795.96000 , 6604.61000 ,25692.50000 , 9411.03000 ,31501.38000 ,16912.83000 ,37456.52000 ,105.52734 ,104.90322 ,105.31751 ,105.90282 ,102.58435 ,101.13484 , 99.04748 , 99.10575 ,104.13805 ,104.91502 , 97.87996 ,100.70414 , 92.92239 , 95.57793 , 94.75387 ,100.73398 ,101.65728 , 99.01536 ,101.89992 , 99.06125 ,100.11823 ,105.39348 , 92.50000 , 9237.10000 , 0.61650 ,52.95366 , 97.69003 ,18.03452 ,20.33201 ,-2.40554 ,8.89508 , 6.23815 ,7.66079 , 6.99357 ,12.84931 , 3.40673 ,12.20468 , 5.37226 ,28.03000 ,24.24000 ,2.66000 , 11.31000 , -4.92000 , 13.40000 ,-2.61000 , 96.88107 ,1548268.74000 , 891138.52000 ,306509.55000 ,317112.62000 , 4413.42000 ,492845.45000 ,463750.82000 ,1577248.58000 , 917925.56000 ,319207.86000 ,326693.25000 ,NA ,521097.60000 ,512842.44000 ,1387673.66000 ,36683.92000 ,312656.46000 , 77436.25000 ,293629.43000 ,355488.85000 ,311778.76000 ,    0.00000 ,160595.08000 ,1336599.22000 ,37584.47000 ,306174.75000 ,74301.68000 ,282500.02000 ,342888.89000 ,293153.69000 ,0.00000 ,146250.00000 ,82.30000
Q1-1999      ,127863.44000 ,126800.10000 ,106167.47000 ,20632.62000 , 6427.54000 ,25402.12000 , 9004.37000 ,31318.11000 ,17027.38000 ,37620.58000 ,105.61434 ,104.92698 ,105.21632 ,106.48611 ,102.31443 ,100.87907 , 98.58507 , 98.62052 ,100.71640 ,102.89799 , 97.71152 ,100.12172 , 94.53296 , 96.05644 , 95.24365 , 88.70213 , 88.56589 , 89.51742 , 87.46715 , 91.37171 , 89.17982 ,100.00000 , 91.90000 , 9315.50000 , 0.73236 ,52.44918 , 96.85123 ,18.71405 ,20.64555 ,-2.44404 ,9.19234 ,11.40290 ,7.90986 ,10.99819 ,12.51581 , 4.42214 ,11.87101 , 6.53276 ,33.34000 ,28.70000 ,2.07000 , -0.88000 ,-15.95000 , -6.03000 , 2.63000 , 97.01255 ,1564732.64000 , 899582.73000 ,311212.99000 ,324183.49000 , 6545.00000 ,494363.81000 ,471155.37000 ,1591009.63000 , 926425.14000 ,322017.26000 ,334487.74000 ,NA ,523538.56000 ,522905.64000 ,1401052.10000 ,37119.62000 ,312409.96000 , 78629.14000 ,295144.73000 ,363323.44000 ,314425.22000 ,    0.00000 ,163680.55000 ,1345419.29000 ,39025.46000 ,307751.38000 ,75279.69000 ,285516.12000 ,343413.53000 ,294506.71000 ,0.00000 ,150240.18000 ,81.90000
Q2-1999      ,128329.37000 ,128276.10000 ,107619.85000 ,20656.25000 , 6551.52000 ,25327.61000 , 9380.92000 ,31697.85000 ,17460.58000 ,37857.62000 ,105.95507 ,105.51442 ,105.69598 ,107.31509 ,102.87304 ,101.45651 , 99.92028 , 99.33115 , 99.85747 ,102.38145 , 98.75092 ,100.67157 , 96.13892 , 97.30684 , 95.95328 , 97.78449 , 97.38008 , 97.55342 , 98.37723 , 98.80922 , 97.18110 , 97.52106 , 91.90000 , 9392.60000 , 0.87638 ,50.52630 , 97.44929 ,17.99225 ,20.43684 ,-2.86313 ,9.25504 , 9.81650 ,8.00743 , 9.80573 ,12.89965 , 2.88306 ,11.08932 , 6.08569 ,24.40000 ,22.76000 ,2.38000 ,-18.10000 ,-13.81000 , 10.39000 ,-6.19000 , 97.54254 ,1580039.26000 , 907388.04000 ,313607.52000 ,329819.32000 , 5537.84000 ,513139.88000 ,489453.32000 ,1601616.97000 , 930373.01000 ,322021.05000 ,338502.91000 ,NA ,540377.93000 ,536023.60000 ,1413016.41000 ,36935.63000 ,312716.47000 , 79584.69000 ,297222.15000 ,368845.19000 ,317712.28000 ,    0.00000 ,167022.85000 ,1355666.36000 ,39453.75000 ,309723.65000 ,75691.42000 ,287268.58000 ,348074.60000 ,295557.20000 ,0.00000 ,150021.01000 ,81.80000
Q3-1999      ,129205.18000 ,129936.16000 ,109173.54000 ,20762.62000 , 6628.44000 ,25565.35000 , 9682.39000 ,32285.77000 ,17810.60000 ,37963.61000 ,106.11276 ,105.94938 ,106.08510 ,108.26230 ,103.47118 ,102.40715 ,101.71829 , 99.25491 , 99.17388 ,101.32102 , 98.37706 ,100.25093 , 96.48832 , 98.22731 , 96.71754 , 95.58664 , 95.54445 , 94.41191 , 95.48106 , 95.60566 , 95.65407 , 95.32356 , 92.90000 , 9502.20000 , 0.92983 ,49.61421 , 97.34918 ,17.69618 ,20.58652 ,-3.22977 ,9.25820 ,10.51312 ,7.81064 ,11.06419 ,12.83966 , 3.58863 ,10.78244 , 5.92176 ,27.14000 ,26.07000 ,2.37000 ,  8.83000 ,  0.64000 ,  4.40000 , 2.28000 , 97.99094 ,1601866.80000 , 919580.06000 ,318562.64000 ,338284.65000 , 2230.75000 ,533704.18000 ,510495.48000 ,1621436.59000 , 939491.66000 ,324263.75000 ,345208.73000 ,NA ,556841.34000 ,549221.15000 ,1430645.47000 ,36721.22000 ,316402.26000 , 81239.46000 ,301357.84000 ,372844.42000 ,322080.27000 ,    0.00000 ,171221.33000 ,1372371.02000 ,39744.16000 ,314283.52000 ,76683.08000 ,292492.74000 ,352110.08000 ,297207.77000 ,0.00000 ,151945.71000 ,82.10000
Q4-1999      ,129876.30000 ,130261.93000 ,109547.89000 ,20714.04000 , 6528.85000 ,25609.41000 , 9740.08000 ,32253.54000 ,17931.70000 ,38198.34000 ,106.29292 ,106.36335 ,106.58270 ,108.75492 ,103.80692 ,103.29565 ,103.30876 , 99.23660 , 98.13765 ,100.63598 , 99.00822 ,100.38120 , 97.28403 , 98.79294 , 97.50987 ,102.99189 ,103.61773 ,101.12689 ,104.08954 ,100.40986 ,102.60251 , 93.73530 , 92.90000 , 9671.10000 , 0.86874 ,49.37291 , 97.90438 ,17.87463 ,21.06234 ,-3.46515 ,9.57006 ,10.14750 ,7.82424 ,10.74881 ,12.65639 , 3.54124 ,10.68337 , 6.37371 ,28.38000 ,24.28000 ,2.14000 , 19.01000 , 13.28000 , 11.47000 , 2.09000 , 97.87817 ,1624017.25000 , 932377.04000 ,321242.96000 ,342811.80000 , 5331.04000 ,554431.72000 ,532177.31000 ,1641358.48000 , 948322.73000 ,325555.06000 ,348763.08000 ,NA ,573559.78000 ,563830.02000 ,1452011.42000 ,37293.18000 ,322658.60000 , 82384.25000 ,304666.34000 ,379932.19000 ,325076.86000 ,    0.00000 ,172005.82000 ,1388174.92000 ,40184.51000 ,319370.17000 ,77493.78000 ,295544.41000 ,357736.40000 ,298074.31000 ,0.00000 ,154823.84000 ,82.40000
