 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity at constant prices",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services",
Name:,ESA.Q.I2.S.1000.TOTEMP.0000.TTTT.N.P.E,ESA.Q.I2.N.1000.TOTEMP.0000.TTTT.N.P.E,ESA.Q.I2.N.1000.EMPLOY.0000.TTTT.N.P.E,ESA.Q.I2.N.1000.SELFEM.0000.TTTT.N.P.E,ESA.Q.I2.N.1000.TOTEMP.0000.YA_B.N.P.E,ESA.Q.I2.N.1000.TOTEMP.0000.YC_E.N.P.E,ESA.Q.I2.N.1000.TOTEMP.0000.YF_F.N.P.E,ESA.Q.I2.N.1000.TOTEMP.0000.YG_I.N.P.E,ESA.Q.I2.N.1000.TOTEMP.0000.YJ_K.N.P.E,ESA.Q.I2.N.1000.TOTEMP.0000.YL_P.N.P.E,ESA.Q.I2.S.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I2.S.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I2.S.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I2.S.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I2.S.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I2.S.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I2.S.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I2.S.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I2.S.1000.UNLACO.0000.YA_B.D.U.I,ESA.Q.I2.S.1000.UNLACO.0000.YC_E.D.U.I,ESA.Q.I2.S.1000.UNLACO.0000.YF_F.D.U.I,ESA.Q.I2.S.1000.UNLACO.0000.YG_I.D.U.I,ESA.Q.I2.S.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I2.S.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.U2.Y.LCIT.NS0025.4.000,STS.Q.U2.W.LCIT.NS0025.4.000,STS.Q.U2.W.LCIW.NS0025.4.000,STS.Q.U2.W.LCIO.NS0025.4.000,STS.Q.U2.W.LCIT.NS0020.4.000,STS.Q.U2.W.LCIT.N100F0.4.000,STS.Q.U2.W.LCIT.NSG_K0.3.000,EXR.Q.Z50.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,MEI.Q.JPN.CMPGDP.VIXOBSA,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I2.N.COUP.CC1100.4.000,ESA.Q.I2.S.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I2.S.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I2.S.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I2.S.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I2.S.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I2.S.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I2.S.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I2.S.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I2.S.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I2.S.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I2.S.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I2.S.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I2.S.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I2.S.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I2.S.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I2.S.0000.B1G000.1000.YA_B.V.U.A,ESA.Q.I2.S.0000.B1G000.1000.YC_E.V.U.A,ESA.Q.I2.S.0000.B1G000.1000.YF_F.V.U.A,ESA.Q.I2.S.0000.B1G000.1000.YG_I.V.U.A,ESA.Q.I2.S.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I2.S.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I2.S.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I2.S.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I2.S.0000.B1G000.1000.TTTT.Q.U.A,ESA.Q.I2.S.0000.B1G000.1000.YA_B.Q.U.A,ESA.Q.I2.S.0000.B1G000.1000.YC_E.Q.U.A,ESA.Q.I2.S.0000.B1G000.1000.YF_F.Q.U.A,ESA.Q.I2.S.0000.B1G000.1000.YG_I.Q.U.A,ESA.Q.I2.S.0000.B1G000.1000.YJ_K.Q.U.A,ESA.Q.I2.S.0000.B1G000.1000.YL_P.Q.U.A,ESA.Q.I2.S.0000.P11900.1000.TTTT.Q.U.A,ESA.Q.I2.S.0000.D21X31.1000.TTTT.Q.U.A,SUR.Q.I3.S.ECFIN.MAN013.TT
Q3-1996      ,123038.64000 ,123720.40000 ,102948.39000 ,20772.01000 , 6906.80000 ,25444.34000 , 9345.77000 ,30594.04000 ,15139.49000 ,36289.97000 ,102.18533 ,102.14474 ,102.27562 ,102.27859 ,101.01535 ,100.44910 ,100.17478 , 97.35456 ,110.22623 ,105.88091 , 93.07573 ,101.50709 , 86.22160 , 91.35258 , 90.31551 , 89.22507 , 88.94562 , 86.16560 , 88.74203 , 91.48398 , 89.15276 ,114.02449 , 94.90000 , 8372.70000 ,-2.09250 ,58.56373 , 98.05665 ,16.63179 ,19.41025 ,-1.56536 ,8.33954 , 5.64828 ,8.39348 , 5.04374 ,11.84279 , 5.37646 ,11.91097 , 3.60561 ,29.02000 ,29.22000 ,1.31000 ,  0.55000 , -0.99000 , -1.58000 , 1.90000 , 94.48389 ,1448311.33000 , 831769.63000 ,295206.46000 ,291871.37000 ,-1274.95000 ,422475.92000 ,391737.09000 ,1493923.49000 , 865004.59000 ,312120.21000 ,299134.14000 ,NA ,440593.74000 ,419189.71000 ,1302453.97000 ,36545.02000 ,295603.59000 , 78995.54000 ,269002.39000 ,327779.44000 ,294527.99000 ,0.00000 ,145857.36000 ,1265749.04000 ,37156.08000 ,288376.57000 ,76833.80000 ,261158.71000 ,318405.85000 ,283818.03000 ,0.00000 ,138793.81000 ,80.20000
Q4-1996      ,123235.50000 ,123457.89000 ,102878.98000 ,20578.91000 , 6833.27000 ,25345.20000 , 9293.56000 ,30409.82000 ,15191.57000 ,36384.46000 ,102.46763 ,102.53665 ,102.72841 ,103.03747 ,101.36001 ,100.90063 ,101.02281 , 97.75005 ,111.16420 ,105.42272 , 93.95301 ,101.64404 , 86.31251 , 91.74331 , 90.97324 , 96.89666 , 97.41692 , 93.16597 , 97.30342 , 98.50748 , 96.28946 ,112.10252 , 94.40000 , 8470.60000 ,-1.54367 ,58.46873 , 99.58074 ,16.79349 ,19.15622 ,-1.23026 ,8.50231 , 4.97172 ,8.56052 , 4.59064 ,11.74059 , 1.75176 ,11.65071 , 4.11378 ,29.43000 ,27.35000 ,1.36000 ,  2.14000 ,  9.00000 , 18.31000 , 1.17000 , 94.93153 ,1447312.02000 , 831887.10000 ,295725.78000 ,292331.84000 ,-3778.02000 ,434252.25000 ,403106.93000 ,1497289.34000 , 866195.46000 ,312249.89000 ,300395.25000 ,NA ,453541.85000 ,430463.37000 ,1304482.18000 ,36567.97000 ,295480.95000 , 77923.14000 ,269550.65000 ,328432.07000 ,296527.40000 ,0.00000 ,142829.84000 ,1272612.32000 ,36775.96000 ,290270.15000 ,75869.62000 ,263371.20000 ,321372.99000 ,284952.41000 ,0.00000 ,135095.00000 ,80.20000
Q1-1997      ,123403.07000 ,122439.93000 ,101954.32000 ,20485.61000 , 6649.71000 ,25164.77000 , 8643.72000 ,30326.06000 ,15283.83000 ,36371.84000 ,102.91510 ,102.98797 ,103.28380 ,103.20670 ,101.53184 ,101.93437 ,102.12004 , 97.91206 ,107.04901 ,105.49274 , 95.96747 ,100.78885 , 87.76630 , 92.71125 , 91.59146 , 85.28955 , 84.87504 , 84.80520 , 84.02983 , 90.34978 , 85.41138 ,107.71259 , 93.20000 , 8536.10000 ,-1.46910 ,58.30755 ,100.24163 ,17.01902 ,19.33343 ,-1.36664 ,8.54236 , 4.34914 ,8.55057 , 3.98066 ,11.92650 , 2.90020 ,11.65964 , 4.67084 ,33.88000 ,31.05000 ,1.56000 ,  0.62000 , -8.19000 , -3.32000 ,-0.87000 , 95.31297 ,1449018.25000 , 832313.79000 ,294763.38000 ,286299.17000 , 6089.47000 ,441577.79000 ,412025.35000 ,1504761.56000 , 869058.01000 ,313323.17000 ,296139.23000 ,NA ,460060.84000 ,438727.08000 ,1303328.32000 ,36815.24000 ,295319.61000 , 74696.30000 ,270900.81000 ,330038.56000 ,295557.80000 ,0.00000 ,145689.93000 ,1275546.17000 ,37656.30000 ,292510.89000 ,72916.46000 ,266206.76000 ,321268.94000 ,285018.00000 ,0.00000 ,139177.01000 ,80.50000
Q2-1997      ,123726.97000 ,123795.46000 ,103174.96000 ,20620.50000 , 6695.41000 ,25228.30000 , 9128.15000 ,30539.81000 ,15609.32000 ,36594.47000 ,103.14085 ,103.27259 ,103.46598 ,103.54217 ,101.84971 ,102.30381 ,102.69436 , 97.57979 ,106.62352 ,104.01910 , 95.06780 ,100.30569 , 88.23764 , 93.18339 , 91.99104 , 93.50364 , 92.57012 , 91.49423 , 93.48364 , 95.65463 , 93.15788 ,103.84053 , 93.10000 , 8665.80000 ,-0.80723 ,56.80980 , 99.43252 ,17.58103 ,19.89066 ,-1.05615 ,9.39662 , 2.01201 ,8.58543 , 2.49098 ,11.71891 , 6.81545 ,11.55507 , 4.12461 ,28.04000 ,25.28000 ,2.27000 ,  2.42000 , -1.79000 , 10.09000 , 0.70000 , 95.66560 ,1461791.40000 , 838216.50000 ,295434.65000 ,292342.13000 , 2491.77000 ,459577.30000 ,426270.97000 ,1521723.02000 , 877744.18000 ,314446.51000 ,302856.95000 ,NA ,479464.77000 ,453629.10000 ,1314403.68000 ,36694.22000 ,299476.77000 , 75687.70000 ,274509.57000 ,331976.83000 ,296058.58000 ,0.00000 ,147387.72000 ,1290069.43000 ,37680.12000 ,297558.41000 ,74391.22000 ,269525.84000 ,324933.55000 ,286030.39000 ,0.00000 ,140602.69000 ,81.10000
Q3-1997      ,124204.45000 ,124906.45000 ,104220.62000 ,20685.83000 , 6793.54000 ,25433.46000 , 9389.87000 ,30816.41000 ,15851.35000 ,36621.82000 ,103.60560 ,103.85935 ,104.23110 ,103.93499 ,102.15608 ,103.00675 ,103.81377 , 97.57912 ,106.36455 ,103.75413 , 96.74627 ,100.01613 , 88.75206 , 93.15027 , 92.38515 , 91.39571 , 91.10448 , 88.74367 , 91.16217 , 93.07166 , 91.22404 , 99.29498 , 92.10000 , 8773.70000 ,-0.55477 ,56.25376 , 99.08378 ,17.83740 ,19.97212 ,-1.26530 ,8.97243 , 5.13393 ,8.69611 , 4.45538 ,11.89649 , 6.18425 ,11.33459 , 4.77596 ,28.63000 ,28.14000 ,2.19000 ,  3.01000 ,  3.05000 , -0.25000 , 1.51000 , 96.30016 ,1472384.66000 , 843618.55000 ,295112.60000 ,294974.23000 ,  805.66000 ,478139.04000 ,440265.42000 ,1532733.37000 , 880820.82000 ,314399.48000 ,306088.60000 ,NA ,497752.23000 ,465740.04000 ,1323441.78000 ,37457.08000 ,301229.20000 , 75266.65000 ,277187.94000 ,334840.03000 ,297460.88000 ,0.00000 ,148942.88000 ,1299260.27000 ,37755.46000 ,300802.54000 ,74112.08000 ,271991.45000 ,327460.08000 ,287199.62000 ,0.00000 ,141761.06000 ,81.70000
Q4-1997      ,124599.35000 ,124792.00000 ,104216.78000 ,20575.21000 , 6751.78000 ,25441.15000 , 9325.70000 ,30709.90000 ,15937.02000 ,36626.45000 ,104.05139 ,104.12480 ,104.57738 ,104.53955 ,102.27619 ,103.29886 ,103.49698 , 97.49159 ,104.36422 ,102.88309 , 96.18212 , 99.66478 , 88.88772 , 93.76617 , 92.65670 , 98.60996 , 99.34513 , 95.27811 , 99.42751 , 98.82638 , 97.91958 ,102.31495 , 92.00000 , 8838.40000 ,-0.38129 ,56.07648 , 99.42886 ,17.91683 ,19.92843 ,-1.66440 ,8.90811 , 1.65736 ,8.45689 , 2.73759 ,11.95869 , 2.30861 ,11.62532 , 3.27087 ,28.69000 ,25.62000 ,2.66000 ,  6.57000 , 10.65000 , 19.83000 , 1.49000 , 96.34731 ,1493761.74000 , 854108.03000 ,296130.28000 ,300585.17000 , 4637.55000 ,487522.48000 ,449221.76000 ,1547970.89000 , 888625.61000 ,313465.23000 ,311517.78000 ,NA ,506267.21000 ,476799.53000 ,1343435.66000 ,38327.14000 ,307870.34000 , 76289.04000 ,281248.03000 ,339677.46000 ,300023.65000 ,0.00000 ,150326.08000 ,1313689.33000 ,38542.32000 ,306229.73000 ,74586.00000 ,274606.90000 ,331570.71000 ,288249.89000 ,0.00000 ,141682.49000 ,82.80000
Q1-1998      ,125208.61000 ,124179.03000 ,103610.13000 ,20568.90000 , 6600.83000 ,25320.59000 , 8829.81000 ,30622.05000 ,16064.18000 ,36741.57000 ,104.49617 ,104.42120 ,104.68563 ,104.82594 ,102.33862 ,103.48702 ,103.21737 , 96.97198 ,105.40315 ,102.57112 , 95.92962 , 98.35643 , 89.64238 , 93.20893 , 92.96082 , 86.30846 , 86.26289 , 86.34764 , 84.85843 , 89.26299 , 86.91993 , 98.74262 , 92.50000 , 8936.20000 , 0.22593 ,55.86714 , 97.46001 ,18.32503 ,20.40896 ,-1.69315 ,9.06558 , 8.07336 ,7.93007 , 8.57427 ,11.96955 , 4.02848 ,12.24772 , 5.40683 ,34.80000 ,29.47000 ,2.46000 ,-11.90000 ,-11.91000 , -5.81000 , 1.36000 , 95.81496 ,1502578.85000 , 856716.81000 ,297793.61000 ,304683.59000 ,13374.88000 ,491904.89000 ,461894.93000 ,1557898.59000 , 894752.57000 ,315763.57000 ,317095.65000 ,NA ,512502.94000 ,494101.90000 ,1350363.81000 ,37218.89000 ,310405.14000 , 76116.07000 ,285285.21000 ,339519.70000 ,301818.80000 ,0.00000 ,152215.04000 ,1320416.11000 ,37942.68000 ,306470.61000 ,74714.27000 ,279164.73000 ,332645.43000 ,289578.86000 ,0.00000 ,144253.81000 ,82.40000
Q2-1998      ,125953.54000 ,125962.99000 ,105218.26000 ,20744.73000 , 6606.08000 ,25486.15000 , 9163.69000 ,31097.13000 ,16520.05000 ,37089.89000 ,104.96819 ,104.80255 ,104.95929 ,105.03875 ,102.50842 ,102.76227 ,102.14233 , 97.71609 ,102.98498 ,103.37700 , 96.30860 , 99.63474 , 90.67160 , 94.05931 , 93.50184 , 95.21023 , 94.46102 , 95.75181 , 95.31342 , 97.26743 , 94.78147 , 99.89880 , 93.40000 , 8995.30000 , 0.35574 ,54.28978 , 96.98442 ,18.21689 ,20.03047 ,-2.10008 ,8.83312 , 6.85290 ,7.78425 , 7.24438 ,12.35382 ,10.33390 ,12.44567 , 6.12984 ,24.94000 ,23.41000 ,3.03000 ,-27.59000 ,-14.82000 , 12.14000 ,-4.79000 , 96.13967 ,1515643.29000 , 864539.47000 ,299762.19000 ,306695.18000 ,11084.01000 ,499032.00000 ,465469.56000 ,1564311.53000 , 900829.68000 ,317107.43000 ,318657.21000 ,NA ,523192.14000 ,502978.57000 ,1359365.66000 ,37399.35000 ,311260.16000 , 75616.76000 ,286450.48000 ,344074.24000 ,304564.66000 ,0.00000 ,156277.63000 ,1325598.46000 ,38180.57000 ,307195.89000 ,74141.38000 ,279622.67000 ,335962.17000 ,290587.31000 ,0.00000 ,145093.11000 ,83.10000
Q3-1998      ,126727.70000 ,127456.47000 ,106522.03000 ,20934.44000 , 6698.24000 ,25663.20000 , 9431.91000 ,31571.66000 ,16869.74000 ,37221.73000 ,105.19338 ,104.71777 ,105.14932 ,105.28835 ,102.53834 ,102.17702 ,100.57867 , 98.16512 ,104.02246 ,103.62670 , 96.54062 , 99.63688 , 92.20428 , 94.61481 , 94.07376 , 92.99210 , 92.84790 , 92.47926 , 92.92037 , 93.79180 , 92.86905 ,102.43595 , 93.00000 , 9098.90000 , 0.52563 ,53.21045 , 97.49763 ,18.53833 ,20.27124 ,-2.38908 ,8.80998 , 4.94298 ,7.82114 , 5.39515 ,12.45682 , 4.07824 ,12.32322 , 3.90775 ,28.42000 ,26.25000 ,2.62000 ,  2.68000 , -2.52000 ,  4.92000 , 2.71000 , 96.38774 ,1532118.19000 , 877302.14000 ,302224.40000 ,313781.79000 , 6806.51000 ,497718.07000 ,465714.72000 ,1573815.81000 , 910005.86000 ,318143.69000 ,325070.65000 ,NA ,523556.66000 ,509786.36000 ,1374752.76000 ,37407.30000 ,312312.30000 , 76535.15000 ,291042.82000 ,350171.80000 ,307283.40000 ,0.00000 ,157365.43000 ,1333522.04000 ,38052.83000 ,307388.71000 ,74497.86000 ,282141.64000 ,339258.45000 ,292235.73000 ,0.00000 ,146101.15000 ,83.10000
Q4-1998      ,127287.51000 ,127578.87000 ,106782.91000 ,20795.96000 , 6604.61000 ,25692.50000 , 9411.03000 ,31501.38000 ,16912.83000 ,37456.52000 ,105.51633 ,104.91662 ,105.31662 ,105.90303 ,102.58724 ,101.13289 , 99.11898 , 99.10180 ,104.30141 ,104.88841 , 97.48247 ,100.72454 , 92.99177 , 95.59507 , 94.75387 ,100.73398 ,101.65728 , 99.01536 ,101.89992 , 99.06125 ,100.11823 ,105.39348 , 92.60000 , 9237.10000 , 0.61650 ,52.95366 , 97.69003 ,18.03452 ,20.33201 ,-2.40554 ,8.89508 , 6.23815 ,7.66079 , 6.99357 ,12.84931 , 3.40673 ,12.20468 , 5.37226 ,27.27000 ,24.24000 ,2.66000 , 11.31000 , -4.92000 , 13.40000 ,-2.61000 , 96.88107 ,1548199.42000 , 891120.48000 ,306496.09000 ,317215.37000 , 4407.02000 ,492903.98000 ,463943.53000 ,1577342.86000 , 918162.19000 ,319091.69000 ,326789.41000 ,NA ,521169.31000 ,512684.33000 ,1387410.11000 ,36630.02000 ,312835.68000 , 77293.24000 ,293637.64000 ,355253.52000 ,311760.02000 ,0.00000 ,160789.31000 ,1336555.46000 ,37840.99000 ,306089.22000 ,74190.39000 ,282259.58000 ,342750.60000 ,293420.16000 ,0.00000 ,146385.01000 ,82.30000
Q1-1999      ,127863.44000 ,126800.10000 ,106167.47000 ,20632.62000 , 6427.54000 ,25402.12000 , 9004.37000 ,31318.11000 ,17027.38000 ,37620.58000 ,105.61512 ,104.92712 ,105.21097 ,106.49502 ,102.31873 ,100.88609 , 98.59017 , 98.61959 ,100.76375 ,102.81623 , 97.38396 ,100.16887 , 94.62745 , 96.08373 , 95.24365 , 88.70213 , 88.56589 , 89.51742 , 87.46715 , 91.37171 , 89.17982 ,100.00000 , 91.90000 , 9315.50000 , 0.73236 ,52.44918 , 96.85123 ,18.71405 ,20.64555 ,-2.44404 ,9.19234 ,11.40290 ,7.90986 ,10.99819 ,12.51581 , 4.42214 ,11.87101 , 6.53276 ,31.92000 ,28.70000 ,2.07000 , -0.88000 ,-15.95000 , -6.03000 , 2.63000 , 97.01255 ,1564752.88000 , 899566.83000 ,311198.10000 ,324063.55000 , 6713.15000 ,494437.31000 ,471226.05000 ,1591018.84000 , 926705.64000 ,321872.52000 ,334349.44000 ,NA ,523579.73000 ,522955.87000 ,1400893.93000 ,37125.55000 ,312427.19000 , 78514.55000 ,295109.57000 ,363288.92000 ,314428.15000 ,0.00000 ,163858.94000 ,1345315.00000 ,39344.12000 ,307829.96000 ,75112.81000 ,285196.25000 ,343186.95000 ,294721.44000 ,0.00000 ,150356.24000 ,81.90000
Q2-1999      ,128329.37000 ,128276.10000 ,107619.85000 ,20656.25000 , 6551.52000 ,25327.61000 , 9380.92000 ,31697.85000 ,17460.58000 ,37857.62000 ,105.95145 ,105.50751 ,105.69239 ,107.31221 ,102.87642 ,101.45171 , 99.90533 , 99.32620 , 99.84760 ,102.27183 , 98.44402 ,100.71515 , 96.24887 , 97.33557 , 95.95328 , 97.78449 , 97.38008 , 97.55342 , 98.37723 , 98.80922 , 97.18110 , 97.52106 , 91.90000 , 9392.60000 , 0.87638 ,50.52630 , 97.44929 ,17.99225 ,20.43684 ,-2.86313 ,9.25504 , 9.81650 ,8.00743 , 9.80573 ,12.89965 , 2.88306 ,11.08932 , 6.08569 ,23.28000 ,22.76000 ,2.38000 ,-18.10000 ,-13.81000 , 10.39000 ,-6.19000 , 97.54254 ,1580044.49000 , 907366.86000 ,313600.38000 ,329949.88000 , 5415.95000 ,513063.42000 ,489351.99000 ,1601677.35000 , 930633.73000 ,321919.96000 ,338625.27000 ,NA ,540322.68000 ,535991.65000 ,1412856.18000 ,36927.03000 ,312664.44000 , 79463.49000 ,297206.03000 ,368903.85000 ,317691.34000 ,0.00000 ,167188.31000 ,1355589.10000 ,39785.39000 ,309888.26000 ,75504.08000 ,286952.82000 ,347798.47000 ,295767.37000 ,0.00000 ,150157.79000 ,81.80000
Q3-1999      ,129205.18000 ,129936.16000 ,109173.54000 ,20762.62000 , 6628.44000 ,25565.35000 , 9682.39000 ,32285.77000 ,17810.60000 ,37963.61000 ,106.11123 ,105.94791 ,106.08355 ,108.25084 ,103.46227 ,102.38941 ,101.69953 , 99.25180 , 99.14683 ,101.20382 , 98.16900 ,100.29357 , 96.58108 , 98.26590 , 96.71754 , 95.58664 , 95.54445 , 94.41191 , 95.48106 , 95.60566 , 95.65407 , 95.32356 , 93.00000 , 9502.20000 , 0.92983 ,49.61421 , 97.34918 ,17.69618 ,20.58652 ,-3.22977 ,9.25820 ,10.51312 ,7.81064 ,11.06419 ,12.83966 , 3.58863 ,10.78244 , 5.92176 ,26.29000 ,26.07000 ,2.37000 ,  8.83000 ,  0.64000 ,  4.40000 , 2.28000 , 97.99094 ,1601879.28000 , 919573.55000 ,318561.30000 ,338101.75000 , 2230.92000 ,533628.43000 ,510216.67000 ,1621472.90000 , 939752.06000 ,324193.56000 ,345051.27000 ,NA ,556858.52000 ,549021.24000 ,1430526.54000 ,36694.88000 ,316416.10000 , 81116.09000 ,301374.57000 ,372865.41000 ,322059.48000 ,0.00000 ,171352.74000 ,1372287.72000 ,40083.33000 ,314477.00000 ,76418.22000 ,292173.15000 ,351892.70000 ,297394.38000 ,0.00000 ,152066.62000 ,82.10000
Q4-1999      ,129876.30000 ,130261.93000 ,109547.89000 ,20714.04000 , 6528.85000 ,25609.41000 , 9740.08000 ,32253.54000 ,17931.70000 ,38198.34000 ,106.29724 ,106.37180 ,106.59301 ,108.76019 ,103.80759 ,103.31082 ,103.33597 , 99.24235 , 98.12045 ,100.54401 , 98.89362 ,100.42127 , 97.36180 , 98.82550 , 97.50987 ,102.99189 ,103.61773 ,101.12689 ,104.08954 ,100.40986 ,102.60251 , 93.73530 , 93.00000 , 9671.10000 , 0.86874 ,49.37291 , 97.90438 ,17.87463 ,21.06234 ,-3.46515 ,9.57006 ,10.14750 ,7.82424 ,10.74881 ,12.65639 , 3.54124 ,10.68337 , 6.37371 ,27.58000 ,24.28000 ,2.14000 , 19.01000 , 13.28000 , 11.47000 , 2.09000 , 97.87817 ,1623973.13000 , 932411.60000 ,321259.51000 ,343069.73000 , 5155.81000 ,554509.53000 ,532433.04000 ,1641247.52000 , 948521.79000 ,325452.51000 ,349022.71000 ,NA ,573555.82000 ,563951.21000 ,1451841.71000 ,37326.01000 ,322638.42000 , 82262.94000 ,304689.53000 ,379820.24000 ,325104.57000 ,0.00000 ,172131.42000 ,1388030.85000 ,40534.80000 ,319489.64000 ,77153.77000 ,295232.42000 ,357572.38000 ,298273.19000 ,0.00000 ,154869.74000 ,82.40000
Q1-2000      ,130650.89000 ,129543.58000 ,108869.56000 ,20674.01000 , 6345.69000 ,25350.30000 , 9385.26000 ,32121.77000 ,18089.84000 ,38250.73000 ,106.76444 ,107.42350 ,107.36847 ,109.36926 ,104.84343 ,104.77452 ,106.51250 , 99.41895 , 98.87817 ,100.74786 , 99.73485 , 99.92511 , 98.01383 , 98.92170 , 98.62993 , 92.45994 , 92.20385 , 93.99985 , 91.28340 , 94.19778 , 93.01214 , 88.64413 , 96.40000 , 9695.60000 , 1.93055 ,48.35954 , 99.67646 ,18.53182 ,20.52457 ,-3.77597 ,9.21562 ,11.21240 ,7.30796 ,12.12810 ,13.03369 , 1.94439 ,11.44874 , 7.98869 ,28.82000 ,28.45000 ,2.47000 , 12.46000 ,  5.67000 ,  0.66000 , 4.48000 , 98.92451 ,1650178.30000 , 947999.29000 ,326957.83000 ,353416.66000 , 4836.24000 ,582734.41000 ,565766.13000 ,1660765.83000 , 957647.39000 ,329438.62000 ,356073.73000 ,NA ,594410.75000 ,581501.92000 ,1475230.34000 ,37417.04000 ,324416.19000 , 84657.31000 ,309472.96000 ,390858.16000 ,328408.68000 ,0.00000 ,174947.96000 ,1406177.00000 ,40383.44000 ,323473.73000 ,78445.49000 ,300164.44000 ,363824.32000 ,300123.66000 ,0.00000 ,155164.39000 ,83.80000
