 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services",
Name:,ESA.Q.I5.S.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YA_B.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YC_E.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YF_F.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YG_I.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I5.S.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I5.S.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I5.S.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I5.S.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I5.S.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I5.S.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YA_B.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YC_E.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YF_F.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YG_I.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I5.Y.LCIT.NS0025.4.000,STS.Q.I5.W.LCIT.NS0025.4.000,STS.Q.I5.W.LCIW.NS0025.4.000,STS.Q.I5.W.LCIO.NS0025.4.000,STS.Q.I5.W.LCIT.NS0020.4.000,STS.Q.I5.W.LCIT.N100F0.4.000,STS.Q.I5.W.LCIT.NSG_K0.3.000,EXR.Q.Z59.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I5.N.CINP.CC1100.4.000,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I5.S.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I5.S.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I5.S.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I5.S.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I5.S.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I5.S.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I5.S.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I5.S.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I5.S.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I5.S.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I5.S.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I5.S.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YA_B.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YC_E.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YF_F.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YG_I.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I5.S.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YA_B.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YC_E.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YF_F.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YG_I.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I5.S.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I5.S.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I5.S.ECFIN.MAN013.TT
Q4-2000      ,136971.62000 ,137396.98000 ,116398.94000 ,20998.04000 ,6528.25000 ,26768.62000 ,10252.17000 ,34705.20000 ,19347.02000 ,39795.71000 ,108.33992 ,109.88593 ,110.00816 ,111.23157 ,107.02322 ,106.86308 ,110.75257 ,100.71267 ,102.35946 , 99.59305 ,100.63152 ,100.25450 ,101.68615 ,101.03132 , 80.85716 , 85.24712 , 85.58826 , 84.21339 , 84.88577 ,104.40000 ,106.70000 , 82.46201 , 95.90000 ,11334.50000 ,  1.19450 ,43.13381 ,508035.90000 ,17.38026 ,20.54839 ,-4.21885 ,9.22408 ,10.05660 ,7.24273 ,10.42357 ,12.50233 , 0.03396 ,10.78882 , 4.86004 ,28.44000 ,24.31000 ,1.79000 ,  7.09000 , 12.91000 ,  7.57000 , 0.53000 , 86.61808 ,1723163.92000 , 991731.79000 ,339947.20000 ,369790.10000 , 14701.62000 ,664084.68000 ,657091.48000 ,1712812.81000 , 981314.16000 ,337507.64000 ,365905.85000 ,NA ,653664.85000 ,640981.63000 ,1546392.91000 ,38591.84000 ,343822.74000 , 87513.90000 ,328700.03000 ,404929.85000 ,342834.56000 ,NA ,176771.01000 ,1536480.20000 ,37578.65000 ,342609.76000 ,86459.01000 ,326353.15000 ,403789.95000 ,339613.07000 ,NA ,176341.47000 ,84.60000
Q1-2001      ,137302.40000 ,136263.81000 ,115350.91000 ,20912.90000 ,6395.26000 ,26612.23000 , 9981.08000 ,34315.46000 ,19309.09000 ,39650.69000 ,109.22798 ,110.31157 ,110.38187 ,112.17577 ,106.79915 ,106.30355 ,109.01727 ,100.99193 ,103.11878 , 99.99365 ,101.01980 , 99.66781 ,101.97953 ,101.83353 , 81.37230 , 75.98082 , 75.82191 , 76.51537 , 74.40902 , 97.20000 , 96.40000 , 85.72457 , 97.10000 ,11297.20000 ,  0.92965 ,43.08725 ,510442.20000 ,17.41549 ,19.85286 ,-4.11162 ,8.72276 , 2.37243 ,7.19506 , 2.77631 ,12.70037 , 3.14375 ,10.80214 , 4.54765 ,30.04000 ,28.54000 ,2.34000 ,  9.03000 , -2.43000 , -4.14000 , 3.27000 , 87.45407 ,1749936.45000 ,1006011.49000 ,344684.62000 ,372935.50000 ,  6369.04000 ,659723.12000 ,639787.31000 ,1725557.99000 , 992246.44000 ,339382.27000 ,369858.08000 ,NA ,652939.29000 ,634202.09000 ,1571589.68000 ,39440.22000 ,348283.00000 , 89216.19000 ,334808.75000 ,413273.09000 ,346568.42000 ,NA ,178346.78000 ,1547843.07000 ,37487.83000 ,345618.73000 ,87386.14000 ,330071.70000 ,407087.47000 ,340191.19000 ,NA ,177714.92000 ,84.20000
Q2-2001      ,137661.94000 ,137585.11000 ,116598.55000 ,20986.56000 ,6473.72000 ,26568.17000 ,10203.93000 ,34727.69000 ,19635.32000 ,39976.28000 ,110.00265 ,111.10403 ,111.31660 ,113.00157 ,107.24856 ,106.64743 ,109.38430 ,101.81342 ,104.82748 ,101.05607 ,101.87217 ,100.15529 ,103.88035 ,102.52941 , 82.01843 , 83.78779 , 84.23588 , 82.40417 , 84.22788 ,105.20000 ,104.30000 , 82.87873 , 97.30000 ,11371.30000 ,  0.14950 ,41.42452 ,507459.00000 ,16.82352 ,19.57380 ,-3.72562 ,8.38821 , 2.79548 ,7.42477 , 2.24422 ,12.61949 , 4.92876 ,10.22140 , 7.21338 ,23.49000 ,22.00000 ,1.71000 ,-27.27000 ,-15.60000 , 12.00000 ,-4.59000 , 88.04568 ,1763624.50000 ,1018443.45000 ,348137.82000 ,372118.86000 ,  6094.77000 ,658190.43000 ,639360.84000 ,1726751.92000 , 996037.78000 ,340265.49000 ,367486.05000 ,NA ,649270.53000 ,631593.90000 ,1583140.38000 ,39815.41000 ,345302.47000 , 89956.84000 ,339111.54000 ,417878.97000 ,351075.15000 ,NA ,180484.12000 ,1546974.74000 ,37098.92000 ,342300.57000 ,87182.57000 ,330542.63000 ,408012.43000 ,341837.61000 ,NA ,179777.19000 ,83.10000
Q3-2001      ,138047.65000 ,138793.77000 ,117716.85000 ,21076.91000 ,6494.43000 ,26652.70000 ,10360.24000 ,35293.38000 ,19912.52000 ,40080.50000 ,110.60214 ,111.60068 ,111.71884 ,113.92563 ,107.70607 ,106.11401 ,108.49686 ,102.73443 ,103.58389 ,101.43810 ,101.73099 ,101.49818 ,104.89503 ,103.68748 , 82.79858 , 82.07554 , 82.73492 , 80.03194 , 80.21724 ,103.10000 ,104.00000 , 84.15342 , 97.50000 ,11340.10000 , -2.01937 ,41.90281 ,501568.00000 ,16.25929 ,19.04717 ,-3.48956 ,7.77221 , 0.74331 ,7.50741 ,-0.44203 ,12.66143 , 9.14094 ,11.85652 , 9.00924 ,25.05000 ,25.42000 ,2.18000 ,  3.09000 , -8.53000 , -5.74000 , 3.28000 , 88.40899 ,1774637.07000 ,1024592.85000 ,352172.59000 ,370833.05000 ,  3275.18000 ,651329.79000 ,627566.40000 ,1728157.10000 , 998466.59000 ,341425.34000 ,364671.55000 ,NA ,645756.48000 ,625038.24000 ,1594948.44000 ,39949.80000 ,345285.94000 , 91716.09000 ,341915.85000 ,420849.59000 ,355231.18000 ,NA ,179688.62000 ,1549916.76000 ,37660.93000 ,341101.03000 ,88040.80000 ,331007.43000 ,409461.98000 ,342644.59000 ,NA ,178240.34000 ,82.60000
Q4-2001      ,138275.49000 ,138644.79000 ,117641.53000 ,21003.26000 ,6400.40000 ,26540.25000 ,10316.26000 ,35156.19000 ,19897.73000 ,40333.97000 ,111.43993 ,112.05500 ,112.14007 ,114.96256 ,107.75122 ,105.65606 ,106.86054 ,103.57780 ,101.87093 ,102.37164 ,103.03235 ,101.92380 ,105.37048 ,104.76810 , 83.37658 , 87.81145 , 88.30114 , 86.30710 , 87.47520 ,108.20000 ,110.80000 , 84.75525 , 97.50000 ,11380.10000 , -1.56559 ,42.53231 ,499308.50000 ,14.99145 ,18.13998 ,-3.35275 ,6.83267 , 1.11792 ,7.68628 ,-0.78144 ,13.08201 , 1.02962 ,10.26314 , 4.12769 ,24.59000 ,22.73000 ,2.06000 ,  4.41000 ,  5.84000 , 10.12000 ,-0.61000 , 88.42030 ,1790301.97000 ,1027347.96000 ,359321.48000 ,368588.64000 , -3462.09000 ,648818.65000 ,610312.67000 ,1730352.75000 , 997418.67000 ,345223.58000 ,362325.07000 ,NA ,646087.14000 ,617196.27000 ,1610176.45000 ,40100.27000 ,342568.54000 , 92446.53000 ,343292.95000 ,430805.73000 ,360962.43000 ,NA ,180125.51000 ,1553580.26000 ,38219.31000 ,338807.37000 ,88116.54000 ,331689.09000 ,411724.07000 ,345023.89000 ,NA ,176772.49000 ,81.40000
Q1-2002      ,138677.09000 ,137583.77000 ,116680.90000 ,20902.87000 ,6251.75000 ,26266.57000 ,10012.38000 ,34825.32000 ,19848.31000 ,40379.43000 ,112.24722 ,112.62383 ,112.65881 ,115.68131 ,108.35140 ,105.86000 ,106.39543 ,104.16820 ,102.32325 ,102.41349 ,103.63723 ,102.55521 ,106.58901 ,105.11100 , 84.15144 , 78.65944 , 78.21447 , 79.99977 , 76.74297 ,100.70000 ,100.20000 , 84.21145 , 96.70000 ,11477.90000 , -3.50329 ,42.90208 ,500910.40000 ,14.86141 ,18.42845 ,-4.08590 ,7.12846 , 2.23394 ,7.57612 , 2.12208 ,12.92223 , 9.05174 ,11.80335 , 7.68419 ,30.71000 ,26.62000 ,3.44000 ,  9.17000 , -4.89000 , -6.68000 , 2.53000 , 89.62166 ,1807606.93000 ,1033350.60000 ,362576.46000 ,370607.47000 , -1228.84000 ,651802.09000 ,609500.85000 ,1734413.59000 , 998568.19000 ,346165.83000 ,362261.44000 ,NA ,647723.70000 ,618971.89000 ,1627062.57000 ,39696.09000 ,345961.88000 , 93437.73000 ,348814.44000 ,433326.18000 ,365826.24000 ,NA ,180544.36000 ,1558361.32000 ,37820.97000 ,339433.00000 ,88153.20000 ,333014.81000 ,412922.62000 ,346927.96000 ,NA ,176004.44000 ,80.50000
Q2-2002      ,138754.52000 ,138813.11000 ,117794.70000 ,21018.41000 ,6346.22000 ,26285.45000 ,10211.07000 ,35078.28000 ,20149.20000 ,40742.89000 ,112.64980 ,113.15300 ,113.23733 ,116.30950 ,108.77489 ,105.89134 ,106.73940 ,104.42970 ,103.26881 ,102.23586 ,106.25183 ,102.71327 ,106.65071 ,106.10073 , 84.82712 , 86.69635 , 86.88750 , 86.11567 , 87.05278 ,109.50000 ,108.30000 , 86.03202 , 96.30000 ,11538.80000 , -3.93514 ,43.21896 ,505024.90000 ,14.50708 ,18.38174 ,-4.41805 ,6.99126 , 0.83434 ,7.63561 , 0.36913 ,12.99928 , 2.03816 ,11.70952 , 6.83396 ,22.92000 ,20.55000 ,2.86000 ,-28.31000 ,-24.09000 ,  5.90000 ,-8.64000 , 90.12337 ,1822145.31000 ,1041914.03000 ,368031.64000 ,367265.83000 ,  -854.09000 ,664747.11000 ,618959.20000 ,1742341.58000 ,1001831.16000 ,349520.60000 ,357653.43000 ,NA ,660546.35000 ,626715.86000 ,1638068.68000 ,38487.16000 ,349281.61000 , 92558.61000 ,350041.36000 ,438662.96000 ,369036.98000 ,NA ,184076.63000 ,1564112.04000 ,37804.72000 ,342030.57000 ,86426.01000 ,333550.10000 ,417109.74000 ,347148.55000 ,NA ,178205.22000 ,81.00000
Q3-2002      ,138931.65000 ,139612.48000 ,118554.85000 ,21057.63000 ,6355.89000 ,26364.87000 ,10329.55000 ,35410.74000 ,20302.06000 ,40849.38000 ,113.52043 ,113.69874 ,113.71387 ,117.76388 ,109.04068 ,105.79214 ,105.70473 ,104.90315 ,104.08394 ,102.35096 ,106.69928 ,103.17856 ,107.34986 ,107.16166 , 85.64837 , 84.85135 , 85.18079 , 83.82337 , 82.92925 ,107.70000 ,107.60000 , 88.95145 , 95.50000 ,11596.40000 , -3.96199 ,43.83828 ,508746.10000 ,13.88317 ,18.43917 ,-4.41761 ,7.07074 ,-0.40307 ,7.69413 ,-0.81468 ,13.10252 , 3.89757 ,11.13264 , 6.87770 ,23.79000 ,23.63000 ,2.73000 ,  1.12000 ,-10.16000 , -8.19000 ,-0.41000 , 90.70556 ,1842617.86000 ,1053470.39000 ,373819.16000 ,370753.82000 , -5190.16000 ,669088.29000 ,619323.65000 ,1748580.46000 ,1008799.63000 ,350667.61000 ,360215.89000 ,NA ,665612.11000 ,633362.09000 ,1655357.94000 ,38174.95000 ,352922.21000 , 94140.96000 ,354137.93000 ,442815.11000 ,373166.78000 ,NA ,187259.92000 ,1567963.44000 ,37652.60000 ,343318.96000 ,86828.10000 ,334804.39000 ,417105.70000 ,348224.87000 ,NA ,180622.87000 ,80.90000
Q4-2002      ,138863.26000 ,139217.16000 ,118214.67000 ,21002.49000 ,6239.56000 ,26194.83000 ,10282.41000 ,35208.06000 ,20221.12000 ,41071.19000 ,114.19773 ,114.49483 ,114.25191 ,118.20033 ,109.40838 ,105.61056 ,105.81737 ,105.37210 ,107.00963 ,102.27624 ,107.24246 ,103.25108 ,107.45167 ,107.93585 , 86.34944 , 90.85007 , 91.13615 , 90.01416 , 90.28831 ,112.20000 ,114.50000 , 89.80467 , 95.70000 ,11598.80000 , -4.46275 ,44.64455 ,509364.30000 ,13.65821 ,18.40210 ,-4.63309 ,6.97315 , 2.31467 ,8.08241 , 1.58238 ,13.04704 , 4.20059 ,10.90316 , 9.33190 ,23.46000 ,22.19000 ,2.19000 ,  5.58000 ,  9.97000 , 10.36000 ,-1.69000 , 90.98939 ,1855819.82000 ,1062389.11000 ,377366.67000 ,374474.42000 , -3621.35000 ,673686.32000 ,628475.34000 ,1750409.05000 ,1012398.65000 ,352636.39000 ,362535.10000 ,NA ,671140.00000 ,641808.86000 ,1667800.46000 ,37781.80000 ,351678.56000 , 94855.98000 ,357123.45000 ,448354.92000 ,378005.74000 ,NA ,188019.37000 ,1571588.55000 ,36473.94000 ,343669.31000 ,86876.63000 ,336633.56000 ,418786.98000 ,349150.64000 ,NA ,178792.03000 ,81.10000
Q1-2003      ,138922.78000 ,137845.10000 ,116886.84000 ,20958.27000 ,5992.35000 ,25934.93000 ,10021.02000 ,34831.12000 ,20057.18000 ,41008.50000 ,114.68858 ,115.16196 ,115.26016 ,118.63929 ,109.81152 ,105.35297 ,105.97600 ,105.86456 ,109.82476 ,102.06200 ,108.65478 ,103.76037 ,108.30516 ,108.72597 , 87.02171 , 81.43429 , 80.72360 , 83.60307 , 79.30436 ,104.80000 ,103.50000 , 93.82702 , 97.00000 ,11645.80000 , -4.68388 ,45.12908 ,507347.80000 ,13.10115 ,18.27350 ,-4.97378 ,6.85346 , 1.58275 ,7.42801 , 1.30758 ,13.00094 , 9.07218 ,10.92663 , 8.85710 ,28.04000 ,26.06000 ,2.89000 , 17.74000 , -1.83000 ,-13.35000 , 2.90000 , 92.15676 ,1864288.87000 ,1071863.49000 ,379183.05000 ,375063.47000 ,  7770.58000 ,664718.49000 ,634310.21000 ,1750988.71000 ,1012562.97000 ,353045.43000 ,361798.25000 ,NA ,663899.24000 ,646875.63000 ,1676935.54000 ,37856.67000 ,353258.23000 , 95355.40000 ,357120.94000 ,453385.10000 ,379959.20000 ,NA ,187353.33000 ,1572049.14000 ,35644.94000 ,343898.85000 ,86428.90000 ,336364.86000 ,420454.40000 ,349196.52000 ,NA ,178912.66000 ,80.90000
Q2-2003      ,139205.66000 ,139325.42000 ,118173.26000 ,21152.16000 ,6093.51000 ,25959.52000 ,10287.19000 ,35394.57000 ,20163.87000 ,41426.76000 ,115.34881 ,115.49325 ,115.52120 ,119.34397 ,109.99768 ,104.34874 ,104.00663 ,106.57176 ,111.66047 ,103.57620 ,109.69501 ,104.96778 ,108.62160 ,109.18904 , 87.77254 , 89.77494 , 89.55739 , 90.38988 , 89.85858 ,113.90000 ,112.20000 , 97.99064 , 97.80000 ,11738.70000 , -5.13985 ,46.21515 ,510566.10000 ,13.25396 ,18.24200 ,-4.79371 ,6.74513 ,-0.07849 ,7.50084 ,-0.68587 ,13.23933 ,10.71929 ,11.34498 ,13.57115 ,22.26000 ,20.42000 ,2.92000 ,-26.46000 ,-20.96000 ,  4.24000 ,-5.79000 , 92.60784 ,1874956.34000 ,1076862.35000 ,383154.24000 ,377584.79000 ,  2501.44000 ,653577.39000 ,618723.88000 ,1750926.30000 ,1014988.49000 ,354635.27000 ,363610.02000 ,NA ,659033.26000 ,642905.70000 ,1683801.17000 ,37850.49000 ,347874.09000 , 97387.85000 ,359861.91000 ,457861.15000 ,382965.67000 ,NA ,191155.17000 ,1569315.71000 ,35019.24000 ,340260.66000 ,86919.23000 ,336256.91000 ,420886.98000 ,349775.04000 ,NA ,181623.14000 ,80.40000
Q3-2003      ,139587.92000 ,140237.84000 ,118935.32000 ,21302.52000 ,6283.21000 ,25990.46000 ,10330.79000 ,35890.29000 ,20448.00000 ,41295.09000 ,116.18858 ,116.31456 ,116.14190 ,121.31426 ,110.18560 ,104.15136 ,103.65098 ,107.46936 ,116.95983 ,103.29797 ,109.51436 ,105.05568 ,108.94561 ,111.43494 , 88.36147 , 87.45100 , 87.39964 , 87.60780 , 85.39414 ,111.20000 ,110.40000 , 98.46679 , 97.20000 ,11935.50000 , -5.55718 ,46.59723 ,514214.50000 ,13.03952 ,18.55201 ,-4.62949 ,6.83358 , 0.36701 ,7.63180 ,-0.40111 ,13.50873 , 8.84847 ,11.55706 , 8.64097 ,25.05000 ,23.26000 ,3.72000 ,  9.28000 , -5.67000 , -3.73000 , 1.45000 , 92.90074 ,1898017.49000 ,1088539.16000 ,391709.00000 ,381734.21000 , -7726.82000 ,663936.40000 ,620174.45000 ,1759781.33000 ,1020585.00000 ,356690.61000 ,367012.27000 ,NA ,670844.05000 ,646724.59000 ,1705947.35000 ,37306.36000 ,349845.10000 , 98582.28000 ,364233.78000 ,464577.85000 ,391401.97000 ,NA ,192070.15000 ,1578465.02000 ,34038.17000 ,342824.67000 ,87405.92000 ,338841.42000 ,423875.80000 ,351275.00000 ,NA ,181311.05000 ,80.60000
Q4-2003      ,139963.12000 ,140271.12000 ,118918.86000 ,21352.25000 ,6153.08000 ,25740.92000 ,10326.09000 ,35631.91000 ,20596.11000 ,41823.01000 ,116.40671 ,116.51746 ,116.72864 ,120.36878 ,110.70438 ,104.24104 ,103.72044 ,107.24854 ,109.58120 ,102.36143 ,110.99908 ,105.19146 ,110.89470 ,110.52010 , 88.97152 , 93.51846 , 93.42483 , 93.67447 , 92.82432 ,116.20000 ,117.40000 ,100.27038 , 98.80000 ,12042.80000 , -4.48299 ,47.19062 ,521512.70000 ,13.83467 ,18.75299 ,-4.42925 ,6.93036 , 1.14796 ,7.76543 , 0.28739 ,13.48267 , 5.31845 ,11.35653 , 6.28208 ,26.40000 ,22.19000 ,2.97000 , 10.66000 ,  5.62000 ,  9.67000 ,-1.45000 , 93.11431 ,1913453.37000 ,1095767.59000 ,390682.00000 ,385737.08000 ,  -742.16000 ,675701.17000 ,633692.31000 ,1770704.36000 ,1022161.00000 ,358536.50000 ,369106.47000 ,NA ,682085.47000 ,660316.87000 ,1719677.50000 ,38213.57000 ,354038.12000 , 99445.67000 ,367242.73000 ,468749.44000 ,391987.98000 ,NA ,193775.88000 ,1588187.36000 ,35826.50000 ,345704.41000 ,87123.38000 ,339860.78000 ,425799.40000 ,353743.59000 ,NA ,182512.82000 ,81.00000
Q1-2004      ,139921.84000 ,138820.88000 ,117524.73000 ,21296.15000 ,5861.57000 ,25430.39000 ,10044.36000 ,35367.68000 ,20490.99000 ,41625.88000 ,117.03248 ,117.22540 ,117.30068 ,121.38902 ,111.42313 ,104.29197 ,103.94984 ,107.49510 ,100.24712 ,102.35387 ,111.36587 ,104.65414 ,111.69189 ,111.71346 , 89.49281 , 83.86298 , 83.05624 , 86.32358 , 81.99156 ,108.50000 ,106.20000 ,103.22483 , 94.90000 ,12127.60000 , -4.89946 ,47.90929 ,527478.00000 ,13.61132 ,18.69104 ,-4.74618 ,6.78373 , 7.28163 ,8.15183 , 5.68086 ,13.31942 , 6.82554 ,11.17236 , 9.24975 ,28.94000 ,25.85000 ,3.99000 , 12.71000 , -1.94000 , -7.31000 , 2.61000 , 94.51495 ,1935002.70000 ,1106731.60000 ,394773.84000 ,388587.83000 ,  -421.67000 ,690471.65000 ,645140.56000 ,1781002.80000 ,1027313.89000 ,359233.57000 ,369418.73000 ,NA ,696590.47000 ,670694.01000 ,1738234.89000 ,38788.61000 ,358467.90000 ,101189.11000 ,371600.18000 ,472233.35000 ,395955.73000 ,NA ,196767.81000 ,1598544.63000 ,38386.32000 ,349463.45000 ,87820.03000 ,343602.02000 ,425448.38000 ,353859.55000 ,NA ,182432.67000 ,80.80000
Q2-2004      ,140242.21000 ,140363.29000 ,118899.45000 ,21463.85000 ,5977.80000 ,25604.97000 ,10374.36000 ,35805.42000 ,20695.73000 ,41905.02000 ,117.67872 ,118.17528 ,118.12911 ,122.42680 ,112.58336 ,105.27104 ,105.71973 ,107.65538 , 98.39990 ,101.59798 ,112.44095 ,104.70898 ,111.45545 ,112.43691 , 90.07509 , 92.17719 , 91.84441 , 93.21363 , 92.37463 ,116.50000 ,114.80000 ,100.30299 , 96.00000 ,12213.80000 , -4.63645 ,47.64832 ,525891.30000 ,13.69483 ,19.36872 ,-5.32255 ,6.98923 , 6.15030 ,8.17808 , 4.38429 ,13.56732 , 8.74668 ,11.01901 ,10.15611 ,22.39000 ,20.38000 ,3.64000 ,-13.86000 ,-11.33000 ,  8.04000 ,-6.25000 , 96.75123 ,1955261.33000 ,1117035.91000 ,400017.80000 ,394456.64000 , -1218.72000 ,716937.23000 ,671967.52000 ,1789692.99000 ,1029563.04000 ,360905.99000 ,371116.45000 ,NA ,716499.80000 ,686820.78000 ,1757514.47000 ,39367.11000 ,360938.94000 ,103240.42000 ,374789.04000 ,477889.74000 ,401289.22000 ,NA ,197746.86000 ,1608847.42000 ,39403.51000 ,351724.58000 ,87917.52000 ,345750.62000 ,428436.59000 ,355678.13000 ,NA ,180771.04000 ,80.80000
Q3-2004      ,140734.73000 ,141353.16000 ,119729.23000 ,21623.93000 ,6186.80000 ,25553.71000 ,10570.13000 ,36262.80000 ,20981.93000 ,41797.79000 ,118.08014 ,118.68004 ,118.65560 ,122.25136 ,113.38739 ,105.94039 ,106.67439 ,107.94641 ,100.49290 ,101.75035 ,114.47775 ,105.64202 ,111.80233 ,112.24689 , 90.49706 , 89.47783 , 89.32409 , 90.00395 , 87.33990 ,114.20000 ,112.90000 ,100.22653 , 97.50000 ,12303.50000 , -4.40233 ,47.80418 ,529124.20000 ,14.24744 ,19.62150 ,-5.28932 ,7.12731 , 5.87515 ,8.58152 , 4.31555 ,13.59165 , 7.56785 ,11.25879 , 8.54536 ,24.92000 ,23.19000 ,3.89000 , 10.32000 , -0.01000 , -1.32000 , 1.96000 , 97.60513 ,1969001.09000 ,1124433.92000 ,401230.13000 ,400022.41000 ,  9151.85000 ,723625.14000 ,689462.34000 ,1796133.64000 ,1031775.74000 ,362517.99000 ,373683.66000 ,NA ,718610.75000 ,698391.37000 ,1766643.19000 ,38219.30000 ,362282.70000 ,103784.09000 ,374882.54000 ,484996.63000 ,402477.94000 ,NA ,202357.90000 ,1613253.94000 ,39533.71000 ,351261.75000 ,87760.54000 ,345707.48000 ,432129.23000 ,356830.25000 ,NA ,182831.93000 ,81.70000
