 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services",
Name:,ESA.Q.I5.S.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YA_B.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YC_E.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YF_F.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YG_I.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I5.S.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I5.S.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I5.S.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I5.S.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I5.S.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I5.S.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YA_B.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YC_E.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YF_F.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YG_I.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I5.Y.LCIT.NS0025.4.000,STS.Q.I5.W.LCIT.NS0025.4.000,STS.Q.I5.W.LCIW.NS0025.4.000,STS.Q.I5.W.LCIO.NS0025.4.000,STS.Q.I5.W.LCIT.NS0020.4.000,STS.Q.I5.W.LCIT.N100F0.4.000,STS.Q.I5.W.LCIT.NSG_K0.3.000,EXR.Q.Z59.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,MEI.Q.JPN.CMPGDP.VIXOBSA,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I5.N.CINP.CC1100.4.000,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I5.S.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I5.S.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I5.S.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I5.S.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I5.S.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I5.S.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I5.S.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I5.S.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I5.S.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I5.S.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I5.S.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I5.S.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YA_B.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YC_E.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YF_F.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YG_I.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I5.S.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YA_B.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YC_E.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YF_F.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YG_I.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I5.S.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I5.S.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I5.S.ECFIN.MAN013.TT
Q4-2002      ,138857.30000 ,139241.09000 ,118215.69000 ,21025.40000 ,6234.68000 ,26205.16000 ,10293.55000 ,35217.85000 ,20215.75000 ,41074.11000 ,114.21177 ,114.53150 ,114.27792 ,118.12287 ,109.46307 ,106.52082 ,106.84562 ,105.40557 ,106.81379 ,102.23678 ,107.16151 ,103.27652 ,107.54005 ,107.96711 ,108.90000 ,114.70000 ,114.60000 ,115.20000 ,115.50000 ,112.20000 ,114.50000 , 91.07534 , 97.40000 ,10095.80000 ,-4.33194 ,45.38098 ,101.25990 ,13.65821 ,18.40210 ,-4.63309 ,6.97315 , 2.31467 ,8.08241 , 1.58238 ,13.04704 , 4.20059 ,10.90316 , 9.33190 ,23.46000 ,22.19000 ,2.19000 ,  5.58000 ,  9.97000 , 10.36000 ,-1.69000 ,105.51131 ,1855529.07000 ,1062169.01000 ,377103.14000 ,375362.95000 ,-3243.92000 ,677239.56000 ,633101.66000 ,1750263.75000 ,1012035.91000 ,352810.33000 ,363126.50000 ,NA ,674514.99000 ,645726.03000 ,1667398.24000 ,37924.01000 ,351150.29000 , 95092.51000 ,357241.49000 ,450142.34000 ,375847.59000 ,NA ,188130.83000 ,1571731.31000 ,36555.43000 ,343618.74000 ,86960.42000 ,336592.00000 ,420606.39000 ,347399.53000 ,NA ,178500.31000 ,81.10000
Q1-2003      ,138894.10000 ,137751.13000 ,116785.10000 ,20966.02000 ,5970.95000 ,25936.31000 ,10001.25000 ,34804.62000 ,20064.86000 ,40973.14000 ,114.67853 ,115.18549 ,115.28221 ,118.72852 ,109.80574 ,106.28389 ,107.05240 ,105.84829 ,109.80492 ,102.25594 ,108.39579 ,103.95646 ,108.07703 ,108.71777 ,109.80000 ,102.80000 ,101.70000 ,105.90000 ,101.10000 ,104.80000 ,103.50000 , 94.85244 , 98.20000 ,10126.00000 ,-4.46215 ,45.88553 ,100.82328 ,13.10115 ,18.27350 ,-4.97378 ,6.85346 , 1.58275 ,7.42801 , 1.30758 ,13.00094 , 9.07218 ,10.92663 , 8.85710 ,28.04000 ,26.06000 ,2.89000 , 17.74000 , -1.83000 ,-13.35000 , 2.90000 ,106.73273 ,1863652.67000 ,1072375.13000 ,379337.89000 ,375667.67000 , 5795.75000 ,669766.60000 ,639290.37000 ,1750888.80000 ,1012929.95000 ,353113.46000 ,362313.12000 ,NA ,668633.20000 ,650856.25000 ,1675816.28000 ,37968.64000 ,353394.72000 , 95401.06000 ,356186.24000 ,454935.08000 ,377930.55000 ,NA ,187836.39000 ,1571368.89000 ,35739.25000 ,343098.56000 ,86501.12000 ,335776.46000 ,422669.27000 ,347503.73000 ,NA ,179502.76000 ,80.90000
Q2-2003      ,139160.05000 ,139297.65000 ,118140.56000 ,21157.10000 ,6083.97000 ,25956.21000 ,10291.95000 ,35383.39000 ,20159.80000 ,41422.34000 ,115.29684 ,115.50106 ,115.52140 ,119.42795 ,109.92321 ,105.16051 ,105.02383 ,106.52466 ,111.03757 ,103.66289 ,109.52568 ,105.09712 ,108.40447 ,109.10407 ,110.60000 ,112.90000 ,112.30000 ,114.60000 ,113.70000 ,113.90000 ,112.20000 , 99.25539 , 98.70000 ,10212.70000 ,-4.90131 ,46.98352 ,101.49960 ,13.25396 ,18.24200 ,-4.79371 ,6.74513 ,-0.07849 ,7.50084 ,-0.68587 ,13.23933 ,10.71929 ,11.34498 ,13.57115 ,22.26000 ,20.42000 ,2.92000 ,-26.46000 ,-20.96000 ,  4.24000 ,-5.79000 ,107.29578 ,1873993.86000 ,1077281.02000 ,383508.72000 ,377617.63000 ,  360.14000 ,659142.09000 ,623915.73000 ,1751160.66000 ,1015459.08000 ,354903.83000 ,363800.62000 ,NA ,665035.24000 ,647450.14000 ,1683249.72000 ,37948.27000 ,346984.47000 , 97719.08000 ,359372.66000 ,459940.74000 ,381284.50000 ,NA ,190744.14000 ,1569381.38000 ,35133.80000 ,339692.71000 ,87160.12000 ,335708.87000 ,423153.69000 ,348314.19000 ,NA ,181795.48000 ,80.40000
Q3-2003      ,139563.86000 ,140227.42000 ,118930.23000 ,21297.19000 ,6318.83000 ,25997.59000 ,10340.01000 ,35877.41000 ,20423.31000 ,41270.27000 ,116.18974 ,116.25289 ,116.15685 ,121.13331 ,110.18983 ,105.12148 ,104.51385 ,107.43071 ,117.62327 ,103.25796 ,109.30459 ,105.17037 ,108.65204 ,111.39268 ,111.20000 ,110.00000 ,109.70000 ,111.50000 ,109.20000 ,111.20000 ,110.40000 , 99.87576 , 98.00000 ,10398.70000 ,-5.48344 ,47.35687 ,102.17642 ,13.03952 ,18.55201 ,-4.62949 ,6.83358 , 0.36701 ,7.63180 ,-0.40111 ,13.50873 , 8.84847 ,11.55706 , 8.64097 ,25.05000 ,23.26000 ,3.72000 ,  9.28000 , -5.67000 , -3.73000 , 1.45000 ,107.51320 ,1898163.15000 ,1088946.63000 ,391108.12000 ,381554.61000 ,-8079.71000 ,670173.34000 ,625539.83000 ,1760244.89000 ,1020913.64000 ,356866.77000 ,366737.41000 ,NA ,676512.91000 ,652403.55000 ,1705689.71000 ,37482.46000 ,349742.67000 , 98950.77000 ,363545.93000 ,467089.54000 ,388878.33000 ,NA ,192473.43000 ,1578943.78000 ,34149.57000 ,342666.91000 ,87586.76000 ,338303.29000 ,426409.55000 ,349618.36000 ,NA ,181296.15000 ,80.60000
Q4-2003      ,139976.43000 ,140318.24000 ,118985.39000 ,21332.85000 ,6153.23000 ,25747.60000 ,10336.56000 ,35608.62000 ,20576.79000 ,41895.45000 ,116.42322 ,116.55055 ,116.76110 ,120.42885 ,110.72768 ,105.09421 ,104.65818 ,107.20221 ,109.69609 ,102.26753 ,110.87222 ,105.21547 ,110.65409 ,110.56168 ,111.80000 ,117.60000 ,117.20000 ,119.10000 ,118.30000 ,116.20000 ,117.40000 ,101.99363 , 99.80000 ,10467.00000 ,-4.47792 ,47.97174 ,103.68986 ,13.83467 ,18.75299 ,-4.42925 ,6.93036 , 1.14796 ,7.76543 , 0.28739 ,13.48267 , 5.31845 ,11.35653 , 6.28208 ,26.40000 ,22.19000 ,2.97000 , 10.66000 ,  5.62000 ,  9.67000 ,-1.45000 ,107.81181 ,1913516.94000 ,1094909.16000 ,390989.83000 ,385263.76000 , -733.48000 ,681890.50000 ,638802.83000 ,1770860.18000 ,1021154.45000 ,358832.21000 ,368487.46000 ,NA ,688460.99000 ,665255.68000 ,1719974.42000 ,38340.06000 ,353841.73000 , 99895.85000 ,366754.40000 ,471298.96000 ,389843.42000 ,NA ,193542.52000 ,1588681.22000 ,35914.05000 ,345904.73000 ,87265.67000 ,339566.03000 ,428189.84000 ,351721.41000 ,NA ,182170.76000 ,81.00000
Q1-2004      ,139878.57000 ,138728.74000 ,117454.51000 ,21274.23000 ,5848.84000 ,25445.34000 ,10014.25000 ,35337.15000 ,20468.94000 ,41614.23000 ,116.99685 ,117.25587 ,117.33419 ,121.39303 ,111.47183 ,105.22599 ,105.10816 ,107.42493 ,100.85771 ,102.70844 ,111.42696 ,104.65370 ,111.33075 ,111.59802 ,112.50000 ,105.90000 ,104.70000 ,109.60000 ,104.90000 ,108.50000 ,106.20000 ,104.09259 , 97.00000 ,10543.60000 ,-4.85994 ,48.69941 ,104.82160 ,13.61132 ,18.69104 ,-4.74618 ,6.78373 , 7.28163 ,8.15183 , 5.68086 ,13.31942 , 6.82554 ,11.17236 , 9.24975 ,28.94000 ,25.85000 ,3.99000 , 12.71000 , -1.94000 , -7.31000 , 2.61000 ,109.39182 ,1934065.14000 ,1107694.52000 ,394778.88000 ,388813.70000 ,-2682.13000 ,695584.93000 ,650124.76000 ,1781031.94000 ,1027992.87000 ,359418.42000 ,369383.24000 ,NA ,701343.17000 ,674079.53000 ,1736454.54000 ,38878.11000 ,357931.63000 ,101254.53000 ,370552.08000 ,474056.30000 ,393781.89000 ,NA ,197610.60000 ,1597509.43000 ,38417.82000 ,348152.25000 ,87687.43000 ,343375.59000 ,427602.66000 ,352262.67000 ,NA ,183518.61000 ,80.80000
Q2-2004      ,140196.02000 ,140325.89000 ,118861.71000 ,21464.18000 ,5961.98000 ,25612.89000 ,10375.52000 ,35803.07000 ,20668.61000 ,41903.83000 ,117.66297 ,118.11698 ,118.16187 ,122.52148 ,112.58007 ,106.25184 ,106.65212 ,107.64682 , 98.94110 ,101.74305 ,112.59549 ,104.65251 ,111.29453 ,112.47842 ,113.30000 ,115.60000 ,114.90000 ,117.80000 ,116.60000 ,116.50000 ,114.80000 ,101.31436 , 98.10000 ,10634.20000 ,-4.44605 ,48.41202 ,104.53157 ,13.69483 ,19.36872 ,-5.32255 ,6.98923 , 6.15030 ,8.17808 , 4.38429 ,13.56732 , 8.74668 ,11.01901 ,10.15611 ,22.39000 ,20.38000 ,3.64000 ,-13.86000 ,-11.33000 ,  8.04000 ,-6.25000 ,111.87280 ,1954392.67000 ,1118287.10000 ,400382.04000 ,394198.45000 ,-3301.76000 ,721982.77000 ,677155.92000 ,1789488.72000 ,1030509.70000 ,361148.24000 ,370795.28000 ,NA ,720867.33000 ,691875.05000 ,1756772.87000 ,39469.60000 ,360585.66000 ,103494.30000 ,374518.46000 ,479764.68000 ,398940.16000 ,NA ,197619.80000 ,1608296.62000 ,39437.02000 ,351263.68000 ,87960.29000 ,345874.12000 ,430214.18000 ,353615.07000 ,NA ,181125.82000 ,80.80000
Q3-2004      ,140728.13000 ,141350.34000 ,119742.97000 ,21607.37000 ,6209.35000 ,25549.77000 ,10581.60000 ,36260.07000 ,20958.47000 ,41791.09000 ,118.13031 ,118.65223 ,118.69830 ,122.15597 ,113.34059 ,106.91761 ,107.50979 ,107.94371 ,101.15429 ,101.83148 ,114.57933 ,105.61572 ,111.68029 ,112.08773 ,114.10000 ,112.70000 ,112.10000 ,114.70000 ,112.10000 ,114.20000 ,112.90000 ,101.64063 , 99.70000 ,10728.70000 ,-4.39411 ,48.56039 ,105.14005 ,14.24744 ,19.62150 ,-5.28932 ,7.12731 , 5.87515 ,8.58152 , 4.31555 ,13.59165 , 7.56785 ,11.25879 , 8.54536 ,24.92000 ,23.19000 ,3.89000 , 10.32000 , -0.01000 , -1.32000 , 1.96000 ,112.64536 ,1968995.32000 ,1125114.16000 ,400871.52000 ,399827.76000 , 9202.18000 ,728717.23000 ,694737.51000 ,1795718.08000 ,1032107.82000 ,362670.37000 ,373566.28000 ,NA ,723057.08000 ,704171.63000 ,1766651.94000 ,38396.43000 ,362598.32000 ,103875.33000 ,375047.56000 ,486876.55000 ,399857.75000 ,NA ,202343.38000 ,1613177.41000 ,39587.66000 ,350930.17000 ,87736.67000 ,345724.93000 ,433787.91000 ,355382.04000 ,NA ,182488.13000 ,81.70000
Q4-2004      ,141227.79000 ,141625.55000 ,119893.05000 ,21732.50000 ,6024.91000 ,25591.45000 ,10552.22000 ,36025.08000 ,21114.23000 ,42317.66000 ,118.60406 ,119.23088 ,119.13916 ,123.38154 ,114.06988 ,107.36105 ,108.20513 ,108.49513 , 99.10650 ,102.64065 ,114.54210 ,105.16395 ,112.94729 ,113.14614 ,114.80000 ,120.70000 ,119.90000 ,123.20000 ,122.30000 ,119.20000 ,119.90000 ,104.48477 , 99.20000 ,10796.40000 ,-3.73771 ,48.86971 ,104.78970 ,13.82384 ,19.77819 ,-6.05640 ,7.34912 , 7.49758 ,6.89368 , 6.45175 ,13.65409 ,10.35232 ,11.47918 ,11.96025 ,26.98000 ,21.72000 ,3.06000 , 11.85000 , 14.24000 ,  9.88000 ,-0.64000 ,113.08395 ,1983967.52000 ,1138707.35000 ,405133.64000 ,403496.72000 , 5175.20000 ,742336.45000 ,710881.85000 ,1802036.76000 ,1040650.01000 ,362865.13000 ,374557.02000 ,NA ,733442.04000 ,715812.91000 ,1781059.86000 ,38943.65000 ,362498.74000 ,105613.46000 ,379636.42000 ,489962.08000 ,404405.51000 ,NA ,202907.65000 ,1618934.72000 ,40065.23000 ,350892.91000 ,88227.88000 ,348984.21000 ,434235.89000 ,356456.70000 ,NA ,183047.74000 ,81.80000
Q1-2005      ,141314.31000 ,140203.08000 ,118543.19000 ,21659.89000 ,5768.16000 ,25208.05000 ,10341.12000 ,35731.36000 ,20986.11000 ,42168.29000 ,119.27280 ,119.87611 ,119.66875 ,124.07890 ,114.62973 ,108.01868 ,108.81064 ,108.86535 ,107.75343 ,101.61708 ,116.59391 ,106.70180 ,112.99897 ,113.31398 ,115.50000 ,108.80000 ,107.60000 ,112.90000 ,107.60000 ,110.80000 ,109.30000 ,104.26227 , 95.40000 ,10875.80000 ,-3.15086 ,49.71568 ,105.53938 ,14.07744 ,19.95036 ,-5.96433 ,7.51554 , 7.43500 ,7.62995 , 8.52410 ,13.60039 , 2.94075 ,10.24565 , 7.40010 ,31.56000 ,25.93000 ,3.74000 , 10.46000 , -3.47000 ,-12.32000 , 2.99000 ,114.11539 ,2000582.35000 ,1146960.47000 ,408607.11000 ,407392.12000 ,  457.23000 ,747275.98000 ,710110.56000 ,1806712.88000 ,1043425.05000 ,363877.78000 ,376263.55000 ,NA ,733636.32000 ,710853.02000 ,1797506.78000 ,36862.81000 ,364633.04000 ,105929.11000 ,380270.68000 ,500528.13000 ,409283.02000 ,NA ,203075.57000 ,1623614.08000 ,37090.42000 ,352888.41000 ,87476.68000 ,347874.53000 ,440219.96000 ,357733.63000 ,NA ,183056.52000 ,81.60000
Q2-2005      ,141567.90000 ,141694.55000 ,119976.33000 ,21718.23000 ,5982.09000 ,25211.19000 ,10699.48000 ,36129.26000 ,21157.99000 ,42514.56000 ,119.83482 ,120.49355 ,120.38731 ,124.53707 ,115.15979 ,108.48700 ,109.40172 ,108.83068 ,110.02550 ,100.51930 ,116.34664 ,106.04895 ,113.99405 ,113.90571 ,116.10000 ,118.20000 ,117.50000 ,120.30000 ,119.10000 ,118.50000 ,117.60000 ,101.90885 , 95.50000 ,10946.10000 ,-3.04127 ,48.74150 ,106.58432 ,13.97015 ,19.66805 ,-5.78169 ,7.14423 , 8.17864 ,8.00610 , 8.57160 ,13.87603 , 4.70259 ,10.15290 ,10.21490 ,22.31000 ,24.15000 ,3.22000 ,-15.62000 ,-14.04000 ,  9.05000 ,-6.41000 ,114.56007 ,2024784.91000 ,1160422.66000 ,414108.39000 ,416674.74000 ,  744.94000 ,767189.73000 ,734355.54000 ,1820100.80000 ,1049430.37000 ,367439.68000 ,383096.49000 ,NA ,750030.62000 ,731254.43000 ,1815197.81000 ,35815.11000 ,368921.10000 ,109508.35000 ,384371.88000 ,504253.92000 ,412327.45000 ,NA ,209587.10000 ,1635140.67000 ,36543.50000 ,357202.12000 ,89854.07000 ,350849.94000 ,441436.37000 ,358902.54000 ,NA ,184916.35000 ,80.90000
Q3-2005      ,142016.15000 ,142610.83000 ,121095.86000 ,21514.97000 ,6104.73000 ,25316.87000 ,10797.44000 ,36396.99000 ,21480.81000 ,42513.98000 ,120.39520 ,121.52023 ,121.23041 ,125.24903 ,116.09032 ,109.24513 ,111.29668 ,108.88005 ,107.24012 ,100.43016 ,116.15305 ,106.36177 ,114.24750 ,114.42631 ,116.90000 ,115.20000 ,114.80000 ,116.60000 ,114.80000 ,116.40000 ,115.20000 , 99.98317 , 96.30000 ,11050.00000 ,-3.79082 ,48.70054 ,107.41048 ,14.16036 ,19.76411 ,-5.38714 ,7.15710 , 8.38447 ,8.33241 , 7.48611 ,13.78371 , 2.40923 ,10.58945 , 9.24788 ,24.61000 ,23.55000 ,3.83000 ,  6.22000 ,  2.04000 , -3.27000 , 3.14000 ,115.06873 ,2047439.52000 ,1175665.05000 ,417771.09000 ,426501.02000 ,-1322.53000 ,790807.78000 ,761982.90000 ,1831815.68000 ,1055770.90000 ,368567.41000 ,388967.09000 ,NA ,767693.92000 ,745780.78000 ,1832490.51000 ,36091.55000 ,372295.35000 ,111879.79000 ,386996.71000 ,509526.22000 ,415700.88000 ,NA ,214949.01000 ,1644135.56000 ,37252.01000 ,359320.87000 ,90362.95000 ,352345.38000 ,444562.66000 ,360000.57000 ,NA ,187632.41000 ,80.70000
Q4-2005      ,142552.03000 ,142941.94000 ,121370.91000 ,21571.03000 ,6030.35000 ,25323.40000 ,10812.69000 ,36217.22000 ,21666.74000 ,42891.53000 ,121.19416 ,122.37276 ,121.93221 ,127.21089 ,116.93527 ,110.09488 ,112.24946 ,109.72831 ,110.21557 ,100.51270 ,117.00801 ,106.24803 ,115.24006 ,116.43350 ,117.60000 ,123.60000 ,122.90000 ,125.70000 ,125.20000 ,122.00000 ,122.80000 , 99.10731 , 95.60000 ,11086.10000 ,-3.04338 ,49.08754 ,107.80772 ,13.60166 ,20.35873 ,-6.63389 ,7.61784 , 7.49322 ,8.02871 , 7.47202 ,13.51839 , 2.37975 , 9.79007 , 8.05161 ,27.03000 ,24.15000 ,3.36000 , 21.39000 , -9.56000 , 16.29000 , 4.59000 ,115.79372 ,2071046.48000 ,1185335.62000 ,424410.27000 ,433812.78000 , 5187.56000 ,807949.33000 ,785649.09000 ,1840682.41000 ,1058306.41000 ,368643.21000 ,392765.95000 ,NA ,778247.74000 ,762381.26000 ,1853774.88000 ,35213.73000 ,376587.37000 ,114292.63000 ,388743.71000 ,515710.88000 ,423226.57000 ,NA ,217271.59000 ,1652509.69000 ,36462.02000 ,361953.34000 ,90727.29000 ,354653.27000 ,447551.85000 ,360846.71000 ,NA ,188125.77000 ,80.90000
Q1-2006      ,143195.53000 ,142159.82000 ,120417.46000 ,21742.35000 ,5693.13000 ,25024.53000 ,10569.66000 ,36236.58000 ,21695.71000 ,42940.21000 ,121.59052 ,123.19270 ,122.49898 ,126.79495 ,117.91563 ,111.07132 ,114.26694 ,109.58009 ,111.28406 ,100.26392 ,119.55367 ,106.91139 ,116.06975 ,115.37610 ,118.40000 ,111.60000 ,110.40000 ,115.30000 ,111.10000 ,113.10000 ,111.70000 , 99.47828 , 99.00000 ,11217.30000 ,-2.31026 ,49.71194 ,107.91122 ,14.46659 ,20.42348 ,-6.11800 ,7.65213 , 5.05953 ,7.76089 , 3.50835 ,13.50908 , 4.44498 , 9.87983 ,10.52577 ,31.85000 ,23.83000 ,4.24000 ,  8.63000 , -5.00000 , -7.57000 , 5.17000 ,117.54007 ,2095318.17000 ,1199159.71000 ,426968.86000 ,440283.94000 , 9768.27000 ,838683.80000 ,819546.41000 ,1855929.01000 ,1065549.94000 ,372033.76000 ,395243.25000 ,NA ,800519.37000 ,780990.70000 ,1869682.43000 ,35160.82000 ,382376.92000 ,114686.56000 ,391703.82000 ,524186.97000 ,421567.33000 ,NA ,225635.74000 ,1664554.35000 ,36172.22000 ,367522.69000 ,89841.56000 ,356308.52000 ,452465.84000 ,362210.09000 ,NA ,191284.44000 ,81.80000
Q2-2006      ,144030.54000 ,144225.21000 ,122281.75000 ,21943.46000 ,5926.83000 ,25133.10000 ,10925.29000 ,36903.96000 ,21984.96000 ,43351.07000 ,122.27963 ,123.85779 ,123.29231 ,128.38839 ,118.77497 ,111.65562 ,114.78267 ,109.97109 ,112.07465 , 99.64133 ,119.14436 ,106.50405 ,116.30522 ,117.32134 ,119.00000 ,121.40000 ,120.80000 ,122.90000 ,123.50000 ,119.40000 ,120.40000 ,101.47028 , 98.20000 ,11291.70000 ,-2.40062 ,48.53947 ,108.72142 ,14.18250 ,20.36402 ,-6.20091 ,7.85984 , 1.82516 ,7.67241 , 0.60619 ,13.18116 , 2.49231 , 9.35420 , 9.53011       ,NA ,23.42000      ,NA ,-24.32000 ,-15.67000 ,  9.75000 ,-9.87000 ,119.13666 ,2129809.52000 ,1212385.57000 ,433406.29000 ,457211.52000 , 3950.53000 ,858633.44000 ,835777.83000 ,1875917.83000 ,1070410.04000 ,372969.01000 ,407487.94000 ,NA ,815332.59000 ,792942.99000 ,1902596.27000 ,35225.66000 ,387163.05000 ,118801.28000 ,398678.22000 ,533354.83000 ,429373.24000 ,NA ,227213.25000 ,1684033.50000 ,36371.86000 ,371801.76000 ,92298.53000 ,361411.15000 ,458558.94000 ,363482.46000 ,NA ,191823.98000 ,82.30000
Q3-2006      ,144427.26000 ,145013.26000 ,123320.40000 ,21692.85000 ,5948.86000 ,25312.89000 ,11100.76000 ,37045.50000 ,22378.94000 ,43226.31000 ,122.85063 ,124.32632 ,123.91327 ,128.10177 ,119.49779 ,112.27620 ,115.15548 ,110.11647 ,112.76962 , 99.92080 ,120.17342 ,105.89885 ,117.25430 ,117.21541 ,119.80000 ,117.90000 ,117.60000 ,119.10000 ,119.00000 ,117.80000 ,117.30000 ,101.86103 , 97.60000 ,11314.10000 ,-2.56310 ,48.36949 ,109.28445 ,13.65511 ,20.06037 ,-6.42387 ,7.90847 , 2.31317 ,7.71750 , 1.23517 ,12.69675 , 4.80987 , 9.14702 , 8.47735       ,NA ,24.26000      ,NA ,  8.33000 ,  2.91000 ,  0.24000 , 3.93000 ,120.48507 ,2151854.24000 ,1223391.16000 ,433972.17000 ,464353.19000 , 8670.53000 ,870789.80000 ,849322.60000 ,1886567.05000 ,1074737.90000 ,374299.40000 ,411360.69000 ,NA ,822342.51000 ,803223.78000 ,1923276.36000 ,35197.71000 ,392127.35000 ,121371.03000 ,403687.25000 ,539743.58000 ,431149.46000 ,NA ,228577.88000 ,1695019.32000 ,36141.88000 ,374710.91000 ,92953.05000 ,364079.31000 ,462302.49000 ,364719.64000 ,NA ,191515.37000 ,83.30000
