 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.Y.LCIT.NS0025.4.000,STS.Q.I6.W.LCIT.NS0025.4.000,STS.Q.I6.W.LCIW.NS0025.4.000,STS.Q.I6.W.LCIO.NS0025.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I6.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I6.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2R_U.D.U.I
Q1-1999      ,133578.83412 ,132657.24035 ,112019.32813 ,20638.09959         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 87.95033 , 86.78636 , 87.26691 , 85.07606 , 88.37873 , 92.93066 , 89.75969 , 90.47880        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,100.00000 , 97.70000 ,10592.10000 ,  0.62523 ,52.07556 ,462958.30000 ,18.71405 ,20.64555 ,-2.44404 ,9.19237 ,11.36552 ,7.90986 ,10.99819 ,12.51581 , 4.58623 ,11.87159 , 6.24790 ,31.92000 ,28.70000 ,2.07000 , -0.88000 ,-15.95000 , -6.03000 , 2.63000 , 81.54870 ,1581432.81000 , 908294.01000 ,314277.96000 ,327109.93000 , 11074.25000 , 498278.37000 , 477601.72000 ,1795578.97000 ,1039056.16000 ,368931.66000 ,369579.54000 ,NA ,535668.45000 ,531349.95000 ,1415591.63447          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,164800.20000 ,1602062.52456          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,191984.68000 ,82.50000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q2-1999      ,134062.05017 ,134180.45714 ,113538.98021 ,20641.54066         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.26102 , 87.31210 , 87.67151 , 85.75929 , 88.74703 , 93.24221 , 90.79364 , 91.04157        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 97.16320 , 97.30000 ,10674.90000 ,  0.69602 ,50.11978 ,464832.00000 ,17.99225 ,20.43684 ,-2.86313 ,9.25509 , 9.84863 ,8.00743 , 9.80573 ,12.89965 , 3.06152 ,11.08712 , 6.12395 ,23.28000 ,22.76000 ,2.38000 ,-18.10000 ,-13.81000 , 10.39000 ,-6.19000 , 82.16300 ,1597534.56000 , 918228.06000 ,317034.56000 ,334188.07000 ,  6782.95000 , 517863.35000 , 496562.44000 ,1808064.43000 ,1045956.93000 ,369318.40000 ,376162.82000 ,NA ,555092.37000 ,546437.31000 ,1427912.94002          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,167215.40000 ,1612229.11683          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,192581.79000 ,82.30000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q3-1999      ,134812.99173 ,135725.55436 ,114969.99477 ,20755.55744         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.52280 , 87.74068 , 87.99537 , 86.36914 , 89.20187 , 94.10606 , 92.20480 , 91.03628        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 95.44400 , 98.20000 ,10810.70000 ,  0.75810 ,49.17552 ,464177.40000 ,17.69618 ,20.58652 ,-3.22977 ,9.25820 ,10.65586 ,7.81064 ,11.06419 ,12.83966 , 3.63152 ,10.78409 , 6.03584 ,26.29000 ,26.07000 ,2.37000 ,  8.83000 ,  0.64000 ,  4.40000 , 2.28000 , 82.78077 ,1619702.28000 , 930596.55000 ,321198.58000 ,341984.59000 ,  2498.17000 , 539026.75000 , 515602.37000 ,1827831.62000 ,1056227.42000 ,371543.73000 ,382993.74000 ,NA ,572473.49000 ,558722.38000 ,1447484.30906          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,172275.88000 ,1630653.52249          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,196639.79000 ,82.50000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q4-1999      ,135480.03682 ,135982.95525 ,115297.80317 ,20685.09076         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.78965 , 88.34695 , 88.50140 , 86.87923 , 89.57297 , 94.85417 , 94.04329 , 91.13970        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 93.22626 , 97.90000 ,11004.80000 ,  0.67238 ,48.91043 ,466524.00000 ,17.87463 ,21.06234 ,-3.46515 ,9.56997 ,10.01249 ,7.82424 ,10.74881 ,12.65639 , 3.22763 ,10.68332 , 6.42082 ,27.58000 ,24.28000 ,2.14000 , 19.01000 , 13.28000 , 11.47000 , 2.09000 , 83.21274 ,1642504.33000 , 944826.38000 ,324516.36000 ,345824.18000 ,  8715.15000 , 560206.52000 , 541584.26000 ,1848195.62000 ,1066429.57000 ,373213.31000 ,385724.26000 ,NA ,590269.93000 ,575441.51000 ,1467067.35695          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,174915.72000 ,1649039.19766          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,199454.45000 ,83.20000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q1-2000      ,136516.80000 ,135505.87000 ,114810.68000 ,20695.19000 ,6187.94000 ,26226.35000 ,10080.70000 ,32356.54000 ,NA ,NA , 89.08222 , 88.97691 , 89.18174 , 87.53276 , 90.39515 , 96.17370 , 96.43073 , 91.28076 , 92.88620 , 99.75233 , 88.98614 , 93.04482 ,NA ,NA , 77.60000 , 72.50000 , 72.40000 , 72.70000 , 70.70000 , 73.30000 , 73.60000 , 89.02471 ,101.00000 ,11033.60000 ,  1.79103 ,47.91998 ,474223.20000 ,18.53182 ,20.52457 ,-3.77597 ,9.21540 ,11.20099 ,7.30796 ,12.12810 ,13.03370 , 2.16173 ,11.44706 , 7.66285 ,28.82000 ,28.45000 ,2.47000 , 12.46000 ,  5.67000 ,  0.66000 , 4.48000 , 84.62898 ,1668690.07000 , 959192.07000 ,330421.48000 ,356835.56000 ,  8307.01000 , 587743.17000 , 573809.21000 ,1871842.37000 ,1074645.02000 ,377228.38000 ,394459.74000 ,NA ,610818.26000 ,594664.29000 ,1491508.69000 ,36012.02000 ,326994.57000 , 89089.48000 ,286019.25000 ,NA ,NA ,NA ,177181.39000 ,1670884.54000 ,34780.75000 ,342146.25000 ,110693.58000 ,318348.02000 ,NA ,NA ,NA ,200780.21000 ,83.90000 ,66244.19000 , 74395.02000 ,150895.22000 ,142541.07000 ,266834.14000 ,52483.72000 ,65227.10000 , 84450.43000 ,175301.33000 ,165362.91000 ,314857.32000 ,60538.12000 ,3513.08000 ,3914.18000 ,1106.33000 ,12835.22000 ,30398.09000 , 8887.44000 , 97.60384 , 92.33695 , 87.03295 , 81.94388 , 85.90423 , 87.17598
Q2-2000      ,137457.23000 ,137318.71000 ,116452.58000 ,20866.13000 ,6291.89000 ,26324.27000 ,10359.81000 ,32858.61000 ,NA ,NA , 89.36384 , 89.39068 , 89.59892 , 87.80812 , 91.01019 , 97.14828 , 97.77787 , 91.47965 , 93.85560 , 99.19253 , 89.54368 , 92.66095 ,NA ,NA , 78.70000 , 81.60000 , 82.50000 , 78.90000 , 81.70000 , 80.50000 , 81.70000 , 86.41554 , 99.50000 ,11248.80000 ,  1.52376 ,45.14394 ,475004.90000 ,18.04411 ,21.24135 ,-3.88759 ,9.74690 ,13.62123 ,7.38487 ,14.14748 ,12.61935 , 0.19553 ,11.05963 , 5.58119 ,23.97000 ,22.20000 ,2.64000 ,-21.08000 ,-17.35000 ,  8.73000 ,-6.12000 , 85.42268 ,1687826.55000 , 970717.33000 ,332238.98000 ,360611.56000 , 13239.50000 , 610159.30000 , 599140.12000 ,1887864.84000 ,1082850.23000 ,378210.38000 ,396057.69000 ,NA ,627901.48000 ,612560.10000 ,1510708.63000 ,35761.66000 ,334069.14000 , 88997.76000 ,291874.67000 ,NA ,NA ,NA ,177117.93000 ,1685571.94000 ,34450.04000 ,347565.44000 ,109714.21000 ,322998.00000 ,NA ,NA ,NA ,203551.42000 ,84.20000 ,65378.41000 , 73246.36000 ,153951.68000 ,145323.15000 ,269216.32000 ,52889.46000 ,65233.66000 , 84768.62000 ,176741.49000 ,166983.67000 ,315969.05000 ,60703.76000 ,3566.54000 ,3936.39000 ,1117.01000 ,13261.49000 ,30550.46000 , 9052.25000 , 99.51236 , 92.99698 , 86.81616 , 83.07052 , 86.44064 , 87.89548
Q3-2000      ,138207.25000 ,138986.60000 ,117954.73000 ,21031.87000 ,6316.54000 ,26680.32000 ,10575.66000 ,33446.59000 ,NA ,NA , 89.95121 , 90.16371 , 90.31361 , 88.34144 , 91.54612 , 98.25122 , 99.39835 , 92.25639 , 93.84107 , 98.91565 , 89.25048 , 92.98916 ,NA ,NA , 79.30000 , 77.60000 , 78.10000 , 76.10000 , 77.60000 , 78.50000 , 77.40000 , 84.80954 ,101.80000 ,11258.30000 ,  1.39556 ,43.85749 ,473700.80000 ,18.20230 ,20.83655 ,-4.30282 ,9.64478 ,14.38955 ,7.31882 ,13.73318 ,12.59879 , 1.13741 ,11.31467 , 6.18928 ,28.67000 ,25.78000 ,2.59000 , 11.31000 , -1.02000 , -0.43000 , 1.25000 , 86.06463 ,1705946.02000 , 981445.53000 ,336090.92000 ,366511.75000 , 12611.32000 , 634004.47000 , 624717.97000 ,1895970.62000 ,1086346.36000 ,380342.02000 ,400251.94000 ,NA ,645229.41000 ,628433.60000 ,1529666.99000 ,36352.76000 ,338943.84000 , 90350.25000 ,295980.00000 ,NA ,NA ,NA ,176279.03000 ,1695755.28000 ,34624.90000 ,350808.05000 ,110154.53000 ,324955.66000 ,NA ,NA ,NA ,200648.60000 ,84.60000 ,66004.10000 , 72185.69000 ,156126.43000 ,147394.26000 ,272867.08000 ,53462.59000 ,66265.97000 , 85533.70000 ,177797.84000 ,168055.77000 ,317178.58000 ,60738.55000 ,3649.32000 ,3950.41000 ,1123.46000 ,13636.27000 ,30605.19000 , 9002.86000 ,100.67598 , 92.82443 , 87.38675 , 84.75457 , 87.61290 , 89.55248
Q4-2000      ,138965.76000 ,139335.86000 ,118288.37000 ,21047.49000 ,6262.79000 ,26731.93000 ,10566.12000 ,33440.12000 ,NA ,NA , 90.34682 , 90.83795 , 91.00109 , 88.76620 , 92.18328 , 99.33900 ,101.24422 , 92.62596 , 97.41640 , 98.59313 , 90.14246 , 93.52299 ,NA ,NA , 80.30000 , 84.30000 , 84.50000 , 83.50000 , 85.60000 , 83.00000 , 83.60000 , 82.69466 ,101.50000 ,11325.00000 ,  1.19450 ,43.13381 ,477072.90000 ,17.38026 ,20.54839 ,-4.21885 ,9.22408 ,10.05660 ,7.24273 ,10.42357 ,12.50233 , 0.03396 ,10.78882 , 4.86004 ,28.44000 ,24.31000 ,1.79000 ,  7.09000 , 12.91000 ,  7.57000 , 0.53000 , 86.61426 ,1724024.81000 , 991005.82000 ,339562.95000 ,369458.53000 , 16149.18000 , 665154.79000 , 657306.47000 ,1908120.65000 ,1088936.87000 ,382516.40000 ,400783.90000 ,NA ,669677.78000 ,649358.09000 ,1547217.72000 ,36184.22000 ,343340.53000 , 91535.72000 ,300968.28000 ,NA ,NA ,NA ,176807.09000 ,1705658.04000 ,33633.30000 ,354641.61000 ,110258.30000 ,327564.84000 ,NA ,NA ,NA ,201643.67000 ,85.00000 ,67626.48000 , 70930.02000 ,158199.27000 ,149657.56000 ,274996.07000 ,53779.58000 ,68031.39000 , 86131.49000 ,178436.16000 ,169439.87000 ,318349.54000 ,60994.10000 ,3723.56000 ,3953.78000 ,1127.51000 ,13648.34000 ,30866.51000 , 9015.19000 ,100.32133 , 93.53539 , 88.08305 , 85.44356 , 87.85607 , 89.11993
Q1-2001      ,139309.67000 ,138332.70000 ,117400.33000 ,20932.38000 ,6167.38000 ,26524.21000 ,10264.71000 ,33142.16000 ,NA ,NA , 91.00718 , 91.13950 , 91.40890 , 89.56165 , 92.12869 , 98.78508 , 99.70629 , 92.76253 , 98.19472 , 99.13919 , 90.52517 , 92.70761 ,NA ,NA , 80.50000 , 75.30000 , 75.20000 , 75.50000 , 73.60000 , 75.90000 , 76.30000 , 86.18686 ,102.60000 ,11287.80000 ,  0.92965 ,43.08650 ,480297.10000 ,17.41549 ,19.85286 ,-4.11162 ,8.72276 , 2.37243 ,7.19506 , 2.77631 ,12.70037 , 3.14375 ,10.80214 , 4.54765 ,30.04000 ,28.54000 ,2.34000 ,  9.03000 , -2.43000 , -4.14000 , 3.27000 , 87.37737 ,1752190.70000 ,1004711.72000 ,344493.06000 ,372288.36000 , 11449.76000 , 661618.16000 , 642370.37000 ,1925530.23000 ,1099263.30000 ,384681.93000 ,404165.10000 ,NA ,670005.47000 ,644558.72000 ,1573332.36000 ,37499.36000 ,346924.85000 , 92711.85000 ,307373.34000 ,NA ,NA ,NA ,178858.34000 ,1722418.83000 ,33284.49000 ,357338.20000 ,111573.24000 ,332188.53000 ,NA ,NA ,NA ,203235.44000 ,84.80000 ,70431.67000 , 71450.46000 ,161483.04000 ,152775.39000 ,278289.31000 ,54393.08000 ,70568.55000 , 84815.50000 ,181253.56000 ,171054.37000 ,319265.19000 ,61186.94000 ,3734.74000 ,3958.80000 ,1123.44000 ,13642.58000 ,30799.00000 , 8975.67000 , 98.62718 , 94.26376 , 88.29410 , 85.68178 , 88.70291 , 89.70315
Q2-2001      ,139561.10000 ,139462.05000 ,118499.15000 ,20962.90000 ,6211.16000 ,26485.83000 ,10485.30000 ,33459.06000 ,NA ,NA , 91.59868 , 91.74353 , 92.16764 , 90.16547 , 92.59577 , 99.14621 ,100.09836 , 93.46397 , 99.41086 ,100.24799 , 90.59795 , 93.21566 ,NA ,NA , 81.30000 , 84.30000 , 85.20000 , 81.70000 , 84.40000 , 83.10000 , 84.50000 , 83.27719 ,102.90000 ,11361.70000 ,  0.14950 ,41.42379 ,479122.60000 ,16.82352 ,19.57380 ,-3.72562 ,8.38821 , 2.79548 ,7.42477 , 2.24422 ,12.61949 , 4.92876 ,10.22140 , 7.21338 ,23.49000 ,22.00000 ,1.71000 ,-27.27000 ,-15.60000 , 12.00000 ,-4.59000 , 88.03930 ,1765348.99000 ,1016855.97000 ,348167.84000 ,372445.09000 , 10763.40000 , 658227.54000 , 641110.86000 ,1927400.07000 ,1103352.44000 ,386168.46000 ,402278.83000 ,NA ,664091.70000 ,640716.40000 ,1584294.74000 ,37581.26000 ,345028.41000 , 93874.78000 ,310887.03000 ,NA ,NA ,NA ,181054.24000 ,1722878.13000 ,33053.27000 ,353934.89000 ,111701.73000 ,332787.94000 ,NA ,NA ,NA ,204677.35000 ,83.90000 ,71816.15000 , 73339.09000 ,162133.64000 ,153194.78000 ,281182.53000 ,55257.07000 ,71781.91000 , 85104.80000 ,181947.28000 ,170983.16000 ,320303.35000 ,61630.74000 ,3779.09000 ,3966.76000 ,1127.56000 ,13925.50000 ,30891.32000 , 9130.46000 , 98.77506 , 95.71681 , 88.89850 , 87.26981 , 89.33475 , 90.38429
Q3-2001      ,139944.73000 ,140685.75000 ,119677.21000 ,21008.55000 ,6199.42000 ,26566.51000 ,10653.91000 ,34012.41000 ,NA ,NA , 92.15304 , 92.16115 , 92.54089 , 90.96055 , 92.90196 , 98.75116 , 99.24463 , 94.33207 , 98.61221 ,100.63833 , 90.91028 , 95.00082 ,NA ,NA , 82.10000 , 80.30000 , 80.80000 , 78.70000 , 80.20000 , 81.10000 , 80.20000 , 84.66296 ,103.00000 ,11330.40000 , -2.01937 ,41.90208 ,473983.40000 ,16.25929 ,19.04717 ,-3.48956 ,7.77221 , 0.74331 ,7.50741 ,-0.44203 ,12.66143 , 9.14094 ,11.85652 , 9.00924 ,25.05000 ,25.42000 ,2.18000 ,  3.09000 , -8.53000 , -5.74000 , 3.28000 , 88.41576 ,1777364.67000 ,1022528.88000 ,352420.24000 ,370997.94000 ,  6826.84000 , 651941.21000 , 627350.44000 ,1928890.99000 ,1105057.94000 ,387477.54000 ,399407.23000 ,NA ,660404.88000 ,632382.45000 ,1597075.71000 ,37763.07000 ,344715.18000 , 95280.70000 ,312549.38000 ,NA ,NA ,NA ,180288.96000 ,1725815.90000 ,33380.59000 ,352558.38000 ,111998.74000 ,332124.24000 ,NA ,NA ,NA ,203189.28000 ,82.70000 ,73191.61000 , 71539.30000 ,165114.34000 ,155794.93000 ,285059.87000 ,56067.32000 ,72870.18000 , 84842.82000 ,183613.52000 ,172097.54000 ,320830.99000 ,61900.95000 ,3826.23000 ,3970.92000 ,1131.07000 ,14203.19000 ,30989.01000 , 9133.08000 , 99.15856 , 96.72647 , 89.04211 , 87.96490 , 90.25815 , 91.61677
Q4-2001      ,140156.54000 ,140491.54000 ,119547.48000 ,20944.06000 ,6104.29000 ,26430.69000 ,10637.27000 ,33864.78000 ,NA ,NA , 92.84458 , 92.55273 , 92.83781 , 91.84633 , 92.97386 , 98.42318 , 97.92470 , 95.04690 , 96.39880 ,101.50989 , 91.65270 , 95.40073 ,NA ,NA , 82.60000 , 86.70000 , 87.10000 , 85.40000 , 88.20000 , 84.90000 , 85.90000 , 85.45001 ,102.90000 ,11370.00000 , -1.56559 ,42.53158 ,473328.20000 ,14.99145 ,18.13998 ,-3.35275 ,6.83267 , 1.11792 ,7.68628 ,-0.78144 ,13.08201 , 1.02962 ,10.26314 , 4.12769 ,24.59000 ,22.73000 ,2.06000 ,  4.41000 ,  5.84000 , 10.12000 ,-0.61000 , 88.41081 ,1793464.65000 ,1026435.80000 ,359757.24000 ,368845.33000 ,   586.38000 , 649920.28000 , 612080.37000 ,1931919.95000 ,1105763.51000 ,391740.63000 ,396796.50000 ,NA ,660584.61000 ,625341.18000 ,1612995.41000 ,37807.80000 ,342422.96000 , 96664.24000 ,314130.89000 ,NA ,NA ,NA ,180469.25000 ,1728809.67000 ,34157.74000 ,349932.51000 ,112456.68000 ,332535.97000 ,NA ,NA ,NA ,203217.34000 ,82.00000 ,74550.55000 , 79191.37000 ,165961.84000 ,155504.11000 ,290125.83000 ,56635.83000 ,74106.35000 , 86249.43000 ,184376.63000 ,171056.63000 ,322658.95000 ,61783.10000 ,3835.74000 ,3976.58000 ,1135.96000 ,14096.46000 ,31255.06000 , 9154.70000 , 98.78326 , 96.07077 , 89.56068 , 89.31330 , 91.39930 , 92.76285
